날짜,시도지역코드,발생건수(건)
2023-11-23,27.0,1069.0
2023-11-23,28.0,1635.0
2023-11-23,29.0,744.0
2023-11-23,30.0,635.0
2023-11-23,31.0,499.0
2023-11-23,41.0,5548.0
2023-11-23,42.0,0.0
2023-11-23,43.0,830.0
2023-11-23,44.0,1432.0
2023-11-23,45.0,946.0
2023-11-23,46.0,1119.0
2023-11-23,47.0,1223.0
2023-11-23,48.0,1630.0
2023-11-23,49.0,327.0
2023-11-23,99.0,23755.0
2023-11-24,11.0,4358.0
2023-11-24,26.0,1636.0
2023-11-24,27.0,1077.0
2023-11-24,28.0,1638.0
2023-11-24,29.0,848.0
2023-11-24,30.0,677.0
2023-11-24,31.0,632.0
2023-11-24,41.0,6442.0
2023-11-24,42.0,0.0
2023-11-24,43.0,926.0
2023-11-24,44.0,1599.0
2023-11-24,45.0,1091.0
2023-11-24,46.0,1287.0
2023-11-24,47.0,1314.0
2023-11-24,48.0,1660.0
2023-11-24,49.0,387.0
2023-11-24,99.0,26225.0
2023-11-25,11.0,2861.0
2023-11-25,26.0,1043.0
2023-11-25,27.0,814.0
2023-11-25,28.0,1174.0
2023-11-25,29.0,602.0
2023-11-25,30.0,496.0
2023-11-25,31.0,416.0
2023-11-25,41.0,4574.0
2023-11-25,42.0,0.0
2023-11-25,43.0,604.0
2023-11-25,44.0,1178.0
2023-11-25,45.0,596.0
2023-11-25,46.0,837.0
2023-11-25,47.0,756.0
2023-11-25,48.0,1145.0
2023-11-25,49.0,254.0
2023-11-25,99.0,17689.0
2023-11-26,11.0,303.0
2023-11-26,26.0,79.0
2023-11-26,27.0,97.0
2023-11-26,28.0,369.0
2023-11-26,29.0,72.0
2023-11-26,30.0,132.0
2023-11-26,31.0,16.0
2023-11-26,41.0,1200.0
2023-11-26,43.0,96.0
2023-11-26,44.0,369.0
2023-11-26,45.0,98.0
2023-11-26,46.0,184.0
2023-11-26,47.0,95.0
2023-11-26,48.0,185.0
2023-11-26,49.0,26.0
2023-11-26,99.0,3377.0
2023-11-27,11.0,5532.0
2023-11-27,26.0,2059.0
2023-11-27,27.0,1477.0
2023-11-27,28.0,2192.0
2023-11-27,29.0,1080.0
2023-11-27,30.0,966.0
2023-11-27,31.0,799.0
2023-11-27,41.0,8143.0
2023-11-27,42.0,0.0
2023-11-27,43.0,1200.0
2023-11-27,44.0,2077.0
2023-11-27,45.0,1480.0
2023-11-27,46.0,1684.0
2023-11-27,47.0,1759.0
2023-11-27,48.0,2296.0
2023-11-27,49.0,503.0
2023-11-27,99.0,34139.0
2023-11-28,11.0,4278.0
2023-11-28,26.0,1540.0
2023-11-28,27.0,1153.0
2023-11-28,28.0,1644.0
2023-11-28,29.0,764.0
2023-11-28,30.0,672.0
2023-11-28,31.0,575.0
2023-11-28,41.0,6182.0
2023-11-28,42.0,0.0
2023-11-28,43.0,950.0
2023-11-28,44.0,1519.0
2023-11-28,45.0,1079.0
2023-11-28,46.0,1191.0
2023-11-28,47.0,1302.0
2023-11-28,48.0,1650.0
2023-11-28,49.0,399.0
2023-11-28,99.0,25625.0
2023-11-29,11.0,3922.0
2023-11-29,26.0,1390.0
2023-11-29,27.0,1023.0
2023-11-29,28.0,1418.0
2023-11-29,29.0,632.0
2023-11-29,30.0,678.0
2023-11-29,31.0,471.0
2023-11-29,41.0,5423.0
2023-11-29,42.0,0.0
2023-11-29,43.0,838.0
2023-11-29,44.0,1364.0
2023-11-29,45.0,905.0
2023-11-29,46.0,1047.0
2023-11-29,47.0,1070.0
2023-11-29,48.0,1440.0
2023-11-29,49.0,239.0
2023-11-29,99.0,22460.0
2023-11-30,11.0,3788.0
2023-11-30,26.0,1475.0
2023-11-30,27.0,1097.0
2023-11-30,28.0,1612.0
2023-11-30,29.0,735.0
2023-11-30,30.0,580.0
2023-11-30,31.0,533.0
2023-11-30,41.0,5466.0
2023-11-30,42.0,0.0
2023-11-30,43.0,857.0
2023-11-30,44.0,1548.0
2023-11-30,45.0,918.0
2023-11-30,46.0,1137.0
2023-11-30,47.0,1098.0
2023-11-30,48.0,1546.0
2023-11-30,49.0,356.0
2023-11-30,99.0,23365.0
2023-12-01,11.0,4633.0
2023-12-01,26.0,1821.0
2023-12-01,27.0,1303.0
2023-12-01,28.0,1762.0
2023-12-01,29.0,886.0
2023-12-01,30.0,742.0
2023-12-01,31.0,603.0
2023-12-01,41.0,6806.0
2023-12-01,42.0,0.0
2023-12-01,43.0,1060.0
2023-12-01,44.0,1669.0
2023-12-01,45.0,1343.0
2023-12-01,46.0,1479.0
2023-12-01,47.0,1514.0
2023-12-01,48.0,2008.0
2023-12-01,49.0,425.0
2023-12-01,99.0,28737.0
2023-12-02,11.0,3061.0
2023-12-02,26.0,1050.0
2023-12-02,27.0,904.0
2023-12-02,28.0,1226.0
2023-12-02,29.0,585.0
2023-12-02,30.0,534.0
2023-12-02,31.0,389.0
2023-12-02,41.0,4677.0
2023-12-02,42.0,0.0
2023-12-02,43.0,666.0
2023-12-02,44.0,1262.0
2023-12-02,45.0,629.0
2023-12-02,46.0,845.0
2023-12-02,47.0,898.0
2023-12-02,48.0,1247.0
2023-12-02,49.0,234.0
2023-12-02,99.0,18551.0
2023-12-03,11.0,352.0
2023-12-03,26.0,121.0
2023-12-03,27.0,108.0
2023-12-03,28.0,433.0
2023-12-03,29.0,38.0
2023-12-03,30.0,153.0
2023-12-03,31.0,14.0
2023-12-03,41.0,1086.0
2023-12-03,42.0,0.0
2023-12-03,43.0,102.0
2023-12-03,44.0,335.0
2023-12-03,45.0,74.0
2023-12-03,46.0,126.0
2023-12-03,47.0,91.0
2023-12-03,48.0,221.0
2023-12-03,49.0,34.0
2023-12-03,99.0,3343.0
2023-12-04,11.0,5620.0
2023-12-04,26.0,2170.0
2023-12-04,27.0,1597.0
2023-12-04,28.0,2274.0
2023-12-04,29.0,1082.0
2023-12-04,30.0,960.0
2023-12-04,31.0,778.0
2023-12-04,41.0,8319.0
2023-12-04,42.0,0.0
2023-12-04,43.0,1243.0
2023-12-04,44.0,2115.0
2023-12-04,45.0,1511.0
2023-12-04,46.0,1739.0
2023-12-04,47.0,1730.0
2023-12-04,48.0,2312.0
2023-12-04,49.0,478.0
2023-12-04,99.0,34830.0
2023-12-05,11.0,4213.0
2023-12-05,26.0,1604.0
2023-12-05,27.0,1205.0
2023-12-05,28.0,1686.0
2023-12-05,29.0,842.0
2023-12-05,30.0,697.0
2023-12-05,31.0,646.0
2023-12-05,41.0,6632.0
2023-12-05,42.0,0.0
2023-12-05,43.0,1018.0
2023-12-05,44.0,1758.0
2023-12-05,45.0,1184.0
2023-12-05,46.0,1239.0
2023-12-05,47.0,1286.0
2023-12-05,48.0,1680.0
2023-12-05,49.0,389.0
2023-12-05,99.0,26812.0
2023-12-06,11.0,3874.0
2023-12-06,26.0,1440.0
2023-12-06,27.0,1175.0
2023-12-06,28.0,1525.0
2023-12-06,29.0,676.0
2023-12-06,30.0,641.0
2023-12-06,31.0,473.0
2023-12-06,41.0,5765.0
2023-12-06,42.0,0.0
2023-12-06,43.0,907.0
2023-12-06,44.0,1410.0
2023-12-06,45.0,1011.0
2023-12-06,46.0,1103.0
2023-12-06,47.0,1146.0
2023-12-06,48.0,1615.0
2023-12-06,49.0,267.0
2023-12-06,99.0,23641.0
2023-12-07,11.0,4102.0
2023-12-07,26.0,1609.0
2023-12-07,27.0,1201.0
2023-12-07,28.0,1663.0
2023-12-07,29.0,792.0
2023-12-07,30.0,740.0
2023-12-07,31.0,565.0
2023-12-07,41.0,6292.0
2023-12-07,42.0,0.0
2023-12-07,43.0,991.0
2023-12-07,44.0,1593.0
2023-12-07,45.0,1063.0
2023-12-07,46.0,1167.0
2023-12-07,47.0,1344.0
2023-12-07,48.0,1595.0
2023-12-07,49.0,377.0
2023-12-07,99.0,25802.0
2023-12-08,11.0,4711.0
2023-12-08,26.0,1665.0
2023-12-08,27.0,1308.0
2023-12-08,28.0,1716.0
2023-12-08,29.0,910.0
2023-12-08,30.0,777.0
2023-12-08,31.0,641.0
2023-12-08,41.0,7193.0
2023-12-08,42.0,0.0
2023-12-08,43.0,1104.0
2023-12-08,44.0,1760.0
2023-12-08,45.0,1241.0
2023-12-08,46.0,1387.0
2023-12-08,47.0,1385.0
2023-12-08,48.0,2101.0
2023-12-08,49.0,373.0
2023-12-08,99.0,29057.0
2023-12-09,11.0,3097.0
2023-12-09,26.0,1051.0
2023-12-09,27.0,892.0
2023-12-09,28.0,1202.0
2023-12-09,29.0,590.0
2023-12-09,30.0,526.0
2023-12-09,31.0,431.0
2023-12-09,41.0,4880.0
2023-12-09,42.0,0.0
2023-12-09,43.0,716.0
2023-12-09,44.0,1339.0
2023-12-09,45.0,708.0
2023-12-09,46.0,917.0
2023-12-09,47.0,869.0
2023-12-09,48.0,1379.0
2023-12-09,49.0,214.0
2023-12-09,99.0,19185.0
2023-12-10,11.0,344.0
2023-12-10,26.0,82.0
2023-12-10,27.0,95.0
2023-12-10,28.0,366.0
2023-12-10,29.0,67.0
2023-12-10,30.0,143.0
2023-12-10,31.0,21.0
2023-12-10,41.0,1025.0
2023-12-10,43.0,157.0
2023-12-10,44.0,315.0
2023-12-10,45.0,78.0
2023-12-10,46.0,128.0
2023-12-10,47.0,92.0
2023-12-10,48.0,266.0
2023-12-10,49.0,28.0
2023-12-10,99.0,3253.0
2023-12-11,11.0,5642.0
2023-12-11,26.0,2022.0
2023-12-11,27.0,1491.0
2023-12-11,28.0,2085.0
2023-12-11,29.0,1078.0
2023-12-11,30.0,955.0
2023-12-11,31.0,728.0
2023-12-11,41.0,8323.0
2023-12-11,42.0,0.0
2023-12-11,43.0,1157.0
2023-12-11,44.0,2116.0
2023-12-11,45.0,1509.0
2023-12-11,46.0,1715.0
2023-12-11,47.0,1611.0
2023-12-11,48.0,2261.0
2023-12-11,49.0,504.0
2023-12-11,99.0,34079.0
2023-12-12,11.0,4575.0
2023-12-12,26.0,1643.0
2023-12-12,27.0,1301.0
2023-12-12,28.0,1680.0
2023-12-12,29.0,889.0
2023-12-12,30.0,792.0
2023-12-12,31.0,593.0
2023-12-12,41.0,6632.0
2023-12-12,42.0,0.0
2023-12-12,43.0,989.0
2023-12-12,44.0,1861.0
2023-12-12,45.0,1264.0
2023-12-12,46.0,1399.0
2023-12-12,47.0,1333.0
2023-12-12,48.0,1829.0
2023-12-12,49.0,391.0
2023-12-12,99.0,27913.0
2023-12-13,11.0,4010.0
2023-12-13,26.0,1440.0
2023-12-13,27.0,1136.0
2023-12-13,28.0,1509.0
2023-12-13,29.0,651.0
2023-12-13,30.0,674.0
2023-12-13,31.0,513.0
2023-12-13,41.0,5828.0
2023-12-13,42.0,0.0
2023-12-13,43.0,824.0
2023-12-13,44.0,1384.0
2023-12-13,45.0,1039.0
2023-12-13,46.0,1144.0
2023-12-13,47.0,1171.0
2023-12-13,48.0,1629.0
2023-12-13,49.0,272.0
2023-12-13,99.0,23845.0
2023-12-14,11.0,3902.0
2023-12-14,26.0,1405.0
2023-12-14,27.0,1152.0
2023-12-14,28.0,1532.0
2023-12-14,29.0,698.0
2023-12-14,30.0,681.0
2023-12-14,31.0,521.0
2023-12-14,41.0,5752.0
2023-12-14,42.0,0.0
2023-12-14,43.0,831.0
2023-12-14,44.0,1502.0
2023-12-14,45.0,963.0
2023-12-14,46.0,1154.0
2023-12-14,47.0,1263.0
2023-12-14,48.0,1584.0
2023-12-14,49.0,369.0
2023-12-14,99.0,23919.0
2023-12-15,11.0,4445.0
2023-12-15,26.0,1621.0
2023-12-15,27.0,1188.0
2023-12-15,28.0,1612.0
2023-12-15,29.0,816.0
2023-12-15,30.0,712.0
2023-12-15,31.0,513.0
2023-12-15,41.0,6552.0
2023-12-15,42.0,0.0
2023-12-15,43.0,906.0
2023-12-15,44.0,1640.0
2023-12-15,45.0,1105.0
2023-12-15,46.0,1332.0
2023-12-15,47.0,1234.0
2023-12-15,48.0,1920.0
2023-12-15,49.0,416.0
2023-12-15,99.0,26628.0
2023-12-16,11.0,2976.0
2023-12-16,26.0,1036.0
2023-12-16,27.0,898.0
2023-12-16,28.0,1161.0
2023-12-16,29.0,633.0
2023-12-16,30.0,525.0
2023-12-16,31.0,419.0
2023-12-16,41.0,4472.0
2023-12-16,42.0,0.0
2023-12-16,43.0,597.0
2023-12-16,44.0,1202.0
2023-12-16,45.0,614.0
2023-12-16,46.0,851.0
2023-12-16,47.0,907.0
2023-12-16,48.0,1257.0
2023-12-16,49.0,226.0
2023-12-16,99.0,18095.0
2023-12-17,11.0,310.0
2023-12-17,26.0,118.0
2023-12-17,27.0,117.0
2023-12-17,28.0,382.0
2023-12-17,29.0,58.0
2023-12-17,30.0,124.0
2023-12-17,31.0,16.0
2023-12-17,41.0,935.0
2023-12-17,43.0,113.0
2023-12-17,44.0,301.0
2023-12-17,45.0,62.0
2023-12-17,46.0,121.0
2023-12-17,47.0,71.0
2023-12-17,48.0,196.0
2023-12-17,49.0,23.0
2023-12-17,99.0,2991.0
2023-12-18,11.0,5460.0
2023-12-18,26.0,2016.0
2023-12-18,27.0,1536.0
2023-12-18,28.0,2057.0
2023-12-18,29.0,1090.0
2023-12-18,30.0,927.0
2023-12-18,31.0,738.0
2023-12-18,41.0,8147.0
2023-12-18,42.0,0.0
2023-12-18,43.0,1143.0
2023-12-18,44.0,2070.0
2023-12-18,45.0,1457.0
2023-12-18,46.0,1578.0
2023-12-18,47.0,1625.0
2023-12-18,48.0,2321.0
2023-12-18,49.0,443.0
2023-12-18,99.0,33424.0
2023-12-19,11.0,4264.0
2023-12-19,26.0,1572.0
2023-12-19,27.0,1264.0
2023-12-19,28.0,1567.0
2023-12-19,29.0,830.0
2023-12-19,30.0,732.0
2023-12-19,31.0,540.0
2023-12-19,41.0,6249.0
2023-12-19,42.0,0.0
2023-12-19,43.0,944.0
2023-12-19,44.0,1781.0
2023-12-19,45.0,1228.0
2023-12-19,46.0,1228.0
2023-12-19,47.0,1300.0
2023-12-19,48.0,1712.0
2023-12-19,49.0,394.0
2023-12-19,99.0,26324.0
2023-12-20,11.0,3740.0
2023-12-20,26.0,1585.0
2023-12-20,27.0,1059.0
2023-12-20,28.0,1383.0
2023-12-20,29.0,608.0
2023-12-20,30.0,639.0
2023-12-20,31.0,505.0
2023-12-20,41.0,5287.0
2023-12-20,42.0,0.0
2023-12-20,43.0,715.0
2023-12-20,44.0,1168.0
2023-12-20,45.0,988.0
2023-12-20,46.0,1026.0
2023-12-20,47.0,1103.0
2023-12-20,48.0,1496.0
2023-12-20,49.0,251.0
2023-12-20,99.0,22169.0
2023-12-21,11.0,3638.0
2023-12-21,26.0,1399.0
2023-12-21,27.0,1100.0
2023-12-21,28.0,1427.0
2023-12-21,29.0,675.0
2023-12-21,30.0,640.0
2023-12-21,31.0,503.0
2023-12-21,41.0,5494.0
2023-12-21,42.0,0.0
2023-12-21,43.0,834.0
2023-12-21,44.0,1379.0
2023-12-21,45.0,908.0
2023-12-21,46.0,930.0
2023-12-21,47.0,1188.0
2023-12-21,48.0,1547.0
2023-12-21,49.0,253.0
2023-12-21,99.0,22519.0
2023-12-22,11.0,4554.0
2023-12-22,26.0,1556.0
2023-12-22,27.0,1188.0
2023-12-22,28.0,1590.0
2023-12-22,29.0,824.0
2023-12-22,30.0,660.0
2023-12-22,31.0,558.0
2023-12-22,41.0,6388.0
2023-12-22,42.0,0.0
2023-12-22,43.0,943.0
2023-12-22,44.0,1712.0
2023-12-22,45.0,1086.0
2023-12-22,46.0,1177.0
2023-12-22,47.0,1286.0
2023-12-22,48.0,1859.0
2023-12-22,49.0,233.0
2023-12-22,99.0,26244.0
2023-12-23,11.0,3086.0
2023-12-23,26.0,1072.0
2023-12-23,27.0,932.0
2023-12-23,28.0,1236.0
2023-12-23,29.0,735.0
2023-12-23,30.0,532.0
2023-12-23,31.0,385.0
2023-12-23,41.0,4640.0
2023-12-23,42.0,0.0
2023-12-23,43.0,700.0
2023-12-23,44.0,1310.0
2023-12-23,45.0,684.0
2023-12-23,46.0,787.0
2023-12-23,47.0,862.0
2023-12-23,48.0,1365.0
2023-12-23,49.0,185.0
2023-12-23,99.0,18879.0
2023-12-24,11.0,271.0
2023-12-24,26.0,84.0
2023-12-24,27.0,110.0
2023-12-24,28.0,325.0
2023-12-24,29.0,55.0
2023-12-24,30.0,132.0
2023-12-24,31.0,18.0
2023-12-24,41.0,917.0
2023-12-24,43.0,93.0
2023-12-24,44.0,334.0
2023-12-24,45.0,84.0
2023-12-24,46.0,94.0
2023-12-24,47.0,115.0
2023-12-24,48.0,248.0
2023-12-24,49.0,17.0
2023-12-24,99.0,2938.0
2023-12-25,11.0,324.0
2023-12-25,26.0,167.0
2023-12-25,27.0,220.0
2023-12-25,28.0,396.0
2023-12-25,29.0,126.0
2023-12-25,30.0,189.0
2023-12-25,31.0,117.0
2023-12-25,41.0,908.0
2023-12-25,42.0,0.0
2023-12-25,43.0,158.0
2023-12-25,44.0,414.0
2023-12-25,45.0,130.0
2023-12-25,46.0,227.0
2023-12-25,47.0,203.0
2023-12-25,48.0,433.0
2023-12-25,49.0,51.0
2023-12-25,99.0,4129.0
2023-12-26,11.0,6083.0
2023-12-26,26.0,2333.0
2023-12-26,27.0,1713.0
2023-12-26,28.0,2311.0
2023-12-26,29.0,1178.0
2023-12-26,30.0,981.0
2023-12-26,31.0,780.0
2023-12-26,41.0,8783.0
2023-12-26,42.0,0.0
2023-12-26,43.0,1359.0
2023-12-26,44.0,2480.0
2023-12-26,45.0,1713.0
2023-12-26,46.0,1886.0
2023-12-26,47.0,1907.0
2023-12-26,48.0,2471.0
2023-12-26,49.0,444.0
2023-12-26,99.0,37331.0
2023-12-27,11.0,4270.0
2023-12-27,26.0,1555.0
2023-12-27,27.0,1209.0
2023-12-27,28.0,1617.0
2023-12-27,29.0,695.0
2023-12-27,30.0,723.0
2023-12-27,31.0,559.0
2023-12-27,41.0,5946.0
2023-12-27,42.0,0.0
2023-12-27,43.0,911.0
2023-12-27,44.0,1596.0
2023-12-27,45.0,1174.0
2023-12-27,46.0,1221.0
2023-12-27,47.0,1283.0
2023-12-27,48.0,1756.0
2023-12-27,49.0,300.0
2023-12-27,99.0,25411.0
2023-12-28,11.0,3915.0
2023-12-28,26.0,1581.0
2023-12-28,27.0,1180.0
2023-12-28,28.0,1632.0
2023-12-28,29.0,764.0
2023-12-28,30.0,700.0
2023-12-28,31.0,537.0
2023-12-28,41.0,5845.0
2023-12-28,42.0,0.0
2023-12-28,43.0,888.0
2023-12-28,44.0,1585.0
2023-12-28,45.0,1107.0
2023-12-28,46.0,1211.0
2023-12-28,47.0,1304.0
2023-12-28,48.0,1618.0
2023-12-28,49.0,286.0
2023-12-28,99.0,24732.0
2023-12-29,11.0,4812.0
2023-12-29,26.0,1777.0
2023-12-29,27.0,1339.0
2023-12-29,28.0,1951.0
2023-12-29,29.0,939.0
2023-12-29,30.0,818.0
2023-12-29,31.0,631.0
2023-12-29,41.0,7166.0
2023-12-29,42.0,1.0
2023-12-29,43.0,1012.0
2023-12-29,44.0,1665.0
2023-12-29,45.0,1370.0
2023-12-29,46.0,1474.0
2023-12-29,47.0,1489.0
2023-12-29,48.0,2024.0
2023-12-29,49.0,312.0
2023-12-29,99.0,29471.0
2023-12-30,11.0,2694.0
2023-12-30,26.0,1051.0
2023-12-30,27.0,870.0
2023-12-30,28.0,1099.0
2023-12-30,29.0,686.0
2023-12-30,30.0,555.0
2023-12-30,31.0,365.0
2023-12-30,41.0,4368.0
2023-12-30,42.0,0.0
2023-12-30,43.0,579.0
2023-12-30,44.0,1179.0
2023-12-30,45.0,714.0
2023-12-30,46.0,954.0
2023-12-30,47.0,806.0
2023-12-30,48.0,1402.0
2023-12-30,49.0,204.0
2023-12-30,99.0,17825.0
2023-12-31,11.0,314.0
2023-12-31,26.0,98.0
2023-12-31,27.0,94.0
2023-12-31,28.0,347.0
2023-12-31,29.0,60.0
2023-12-31,30.0,127.0
2023-12-31,31.0,22.0
2023-12-31,41.0,844.0
2023-12-31,43.0,132.0
2023-12-31,44.0,287.0
2023-12-31,45.0,71.0
2023-12-31,46.0,119.0
2023-12-31,47.0,91.0
2023-12-31,48.0,197.0
2023-12-31,49.0,20.0
2023-12-31,99.0,2862.0
2024-01-01,11.0,483.0
2024-01-01,26.0,387.0
2024-01-01,27.0,253.0
2024-01-01,28.0,404.0
2024-01-01,29.0,247.0
2024-01-01,30.0,241.0
2024-01-01,31.0,154.0
2024-01-01,41.0,1179.0
2024-01-01,42.0,0.0
2024-01-01,43.0,195.0
2024-01-01,44.0,437.0
2024-01-01,45.0,1.0
2024-01-01,46.0,623.0
2024-01-01,47.0,325.0
2024-01-01,48.0,729.0
2024-01-01,49.0,51.0
2024-01-01,99.0,6251.0
2024-01-02,11.0,5679.0
2024-01-02,26.0,2173.0
2024-01-02,27.0,1631.0
2024-01-02,28.0,2242.0
2024-01-02,29.0,1146.0
2024-01-02,30.0,921.0
2024-01-02,31.0,710.0
2024-01-02,41.0,8326.0
2024-01-02,42.0,1.0
2024-01-02,43.0,1299.0
2024-01-02,44.0,2229.0
2024-01-02,45.0,1.0
2024-01-02,46.0,1882.0
2024-01-02,47.0,1905.0
2024-01-02,48.0,2539.0
2024-01-02,49.0,425.0
2024-01-02,99.0,35562.0
2024-01-03,11.0,3946.0
2024-01-03,26.0,1591.0
2024-01-03,27.0,1096.0
2024-01-03,28.0,1513.0
2024-01-03,29.0,679.0
2024-01-03,30.0,672.0
2024-01-03,31.0,486.0
2024-01-03,41.0,5844.0
2024-01-03,42.0,0.0
2024-01-03,43.0,827.0
2024-01-03,44.0,1586.0
2024-01-03,45.0,1.0
2024-01-03,46.0,1293.0
2024-01-03,47.0,1258.0
2024-01-03,48.0,1626.0
2024-01-03,49.0,307.0
2024-01-03,99.0,24430.0
2024-01-04,11.0,3831.0
2024-01-04,26.0,1526.0
2024-01-04,27.0,1117.0
2024-01-04,28.0,1527.0
2024-01-04,29.0,758.0
2024-01-04,30.0,610.0
2024-01-04,31.0,473.0
2024-01-04,41.0,5505.0
2024-01-04,42.0,0.0
2024-01-04,43.0,791.0
2024-01-04,44.0,1462.0
2024-01-04,45.0,1.0
2024-01-04,46.0,1220.0
2024-01-04,47.0,1276.0
2024-01-04,48.0,1684.0
2024-01-04,49.0,293.0
2024-01-04,99.0,23713.0
2024-01-05,11.0,4476.0
2024-01-05,26.0,1734.0
2024-01-05,27.0,1197.0
2024-01-05,28.0,1686.0
2024-01-05,29.0,822.0
2024-01-05,30.0,735.0
2024-01-05,31.0,538.0
2024-01-05,41.0,6554.0
2024-01-05,42.0,0.0
2024-01-05,43.0,969.0
2024-01-05,44.0,1707.0
2024-01-05,45.0,0.0
2024-01-05,46.0,1328.0
2024-01-05,47.0,1318.0
2024-01-05,48.0,1799.0
2024-01-05,49.0,375.0
2024-01-05,99.0,27174.0
2024-01-06,11.0,2866.0
2024-01-06,26.0,972.0
2024-01-06,27.0,787.0
2024-01-06,28.0,1077.0
2024-01-06,29.0,573.0
2024-01-06,30.0,473.0
2024-01-06,31.0,350.0
2024-01-06,41.0,4219.0
2024-01-06,42.0,0.0
2024-01-06,43.0,617.0
2024-01-06,44.0,1051.0
2024-01-06,45.0,0.0
2024-01-06,46.0,806.0
2024-01-06,47.0,732.0
2024-01-06,48.0,1129.0
2024-01-06,49.0,205.0
2024-01-06,99.0,16714.0
2024-01-07,11.0,284.0
2024-01-07,26.0,84.0
2024-01-07,27.0,86.0
2024-01-07,28.0,340.0
2024-01-07,29.0,48.0
2024-01-07,30.0,123.0
2024-01-07,31.0,11.0
2024-01-07,41.0,821.0
2024-01-07,43.0,95.0
2024-01-07,44.0,259.0
2024-01-07,45.0,1.0
2024-01-07,46.0,110.0
2024-01-07,47.0,70.0
2024-01-07,48.0,162.0
2024-01-07,49.0,25.0
2024-01-07,99.0,2613.0
2024-01-08,11.0,4833.0
2024-01-08,26.0,1867.0
2024-01-08,27.0,1412.0
2024-01-08,28.0,1828.0
2024-01-08,29.0,933.0
2024-01-08,30.0,895.0
2024-01-08,31.0,579.0
2024-01-08,41.0,7084.0
2024-01-08,42.0,0.0
2024-01-08,43.0,1019.0
2024-01-08,44.0,1888.0
2024-01-08,45.0,2.0
2024-01-08,46.0,1591.0
2024-01-08,47.0,1615.0
2024-01-08,48.0,2147.0
2024-01-08,49.0,414.0
2024-01-08,99.0,30231.0
2024-01-09,11.0,3491.0
2024-01-09,26.0,1442.0
2024-01-09,27.0,1022.0
2024-01-09,28.0,1322.0
2024-01-09,29.0,759.0
2024-01-09,30.0,710.0
2024-01-09,31.0,495.0
2024-01-09,41.0,5088.0
2024-01-09,42.0,0.0
2024-01-09,43.0,839.0
2024-01-09,44.0,1498.0
2024-01-09,45.0,0.0
2024-01-09,46.0,1259.0
2024-01-09,47.0,1235.0
2024-01-09,48.0,1565.0
2024-01-09,49.0,295.0
2024-01-09,99.0,22733.0
2024-01-10,11.0,3568.0
2024-01-10,26.0,1247.0
2024-01-10,27.0,908.0
2024-01-10,28.0,1274.0
2024-01-10,29.0,596.0
2024-01-10,30.0,625.0
2024-01-10,31.0,442.0
2024-01-10,41.0,5063.0
2024-01-10,42.0,0.0
2024-01-10,43.0,689.0
2024-01-10,44.0,1201.0
2024-01-10,45.0,0.0
2024-01-10,46.0,1078.0
2024-01-10,47.0,972.0
2024-01-10,48.0,1396.0
2024-01-10,49.0,255.0
2024-01-10,99.0,20770.0
2024-01-11,11.0,3526.0
2024-01-11,26.0,1327.0
2024-01-11,27.0,1032.0
2024-01-11,28.0,1382.0
2024-01-11,29.0,694.0
2024-01-11,30.0,568.0
2024-01-11,31.0,479.0
2024-01-11,41.0,5082.0
2024-01-11,42.0,0.0
2024-01-11,43.0,794.0
2024-01-11,44.0,1320.0
2024-01-11,45.0,0.0
2024-01-11,46.0,1155.0
2024-01-11,47.0,1166.0
2024-01-11,48.0,1505.0
2024-01-11,49.0,277.0
2024-01-11,99.0,21796.0
2024-01-12,11.0,4010.0
2024-01-12,26.0,1470.0
2024-01-12,27.0,1090.0
2024-01-12,28.0,1450.0
2024-01-12,29.0,792.0
2024-01-12,30.0,728.0
2024-01-12,31.0,498.0
2024-01-12,41.0,5775.0
2024-01-12,42.0,0.0
2024-01-12,43.0,827.0
2024-01-12,44.0,1483.0
2024-01-12,45.0,0.0
2024-01-12,46.0,1246.0
2024-01-12,47.0,1234.0
2024-01-12,48.0,1736.0
2024-01-12,49.0,338.0
2024-01-12,99.0,24423.0
2024-01-13,11.0,2483.0
2024-01-13,26.0,884.0
2024-01-13,27.0,706.0
2024-01-13,28.0,931.0
2024-01-13,29.0,597.0
2024-01-13,30.0,456.0
2024-01-13,31.0,379.0
2024-01-13,41.0,4034.0
2024-01-13,42.0,0.0
2024-01-13,43.0,562.0
2024-01-13,44.0,1001.0
2024-01-13,45.0,0.0
2024-01-13,46.0,818.0
2024-01-13,47.0,610.0
2024-01-13,48.0,1094.0
2024-01-13,49.0,165.0
2024-01-13,99.0,15616.0
2024-01-14,11.0,272.0
2024-01-14,26.0,57.0
2024-01-14,27.0,88.0
2024-01-14,28.0,264.0
2024-01-14,29.0,38.0
2024-01-14,30.0,98.0
2024-01-14,31.0,21.0
2024-01-14,41.0,772.0
2024-01-14,43.0,113.0
2024-01-14,44.0,225.0
2024-01-14,45.0,0.0
2024-01-14,46.0,119.0
2024-01-14,47.0,89.0
2024-01-14,48.0,194.0
2024-01-14,49.0,25.0
2024-01-14,99.0,2471.0
2024-01-15,11.0,4794.0
2024-01-15,26.0,1789.0
2024-01-15,27.0,1364.0
2024-01-15,28.0,1801.0
2024-01-15,29.0,878.0
2024-01-15,30.0,807.0
2024-01-15,31.0,669.0
2024-01-15,41.0,6874.0
2024-01-15,42.0,0.0
