날짜,시도지역코드,발생건수(건)
2023-11-22,45.0,1507.0
2023-11-22,46.0,1179.0
2023-11-22,47.0,1854.0
2023-11-22,48.0,2098.0
2023-11-22,49.0,592.0
2023-11-22,99.0,34641.0
2023-11-23,11.0,6378.0
2023-11-23,26.0,2423.0
2023-11-23,27.0,2090.0
2023-11-23,28.0,1662.0
2023-11-23,29.0,767.0
2023-11-23,30.0,947.0
2023-11-23,31.0,578.0
2023-11-23,41.0,8936.0
2023-11-23,42.0,0.0
2023-11-23,43.0,996.0
2023-11-23,44.0,1580.0
2023-11-23,45.0,1448.0
2023-11-23,46.0,1299.0
2023-11-23,47.0,1973.0
2023-11-23,48.0,2166.0
2023-11-23,49.0,544.0
2023-11-23,99.0,34820.0
2023-11-24,11.0,7034.0
2023-11-24,26.0,2721.0
2023-11-24,27.0,2118.0
2023-11-24,28.0,1835.0
2023-11-24,29.0,922.0
2023-11-24,30.0,1090.0
2023-11-24,31.0,614.0
2023-11-24,41.0,10368.0
2023-11-24,42.0,0.0
2023-11-24,43.0,1155.0
2023-11-24,44.0,1652.0
2023-11-24,45.0,1581.0
2023-11-24,46.0,1379.0
2023-11-24,47.0,2042.0
2023-11-24,48.0,2354.0
2023-11-24,49.0,606.0
2023-11-24,99.0,38609.0
2023-11-25,11.0,4673.0
2023-11-25,26.0,1659.0
2023-11-25,27.0,1377.0
2023-11-25,28.0,1339.0
2023-11-25,29.0,629.0
2023-11-25,30.0,719.0
2023-11-25,31.0,375.0
2023-11-25,41.0,7020.0
2023-11-25,42.0,0.0
2023-11-25,43.0,716.0
2023-11-25,44.0,1139.0
2023-11-25,45.0,949.0
2023-11-25,46.0,844.0
2023-11-25,47.0,1227.0
2023-11-25,48.0,1548.0
2023-11-25,49.0,272.0
2023-11-25,99.0,25141.0
2023-11-26,11.0,293.0
2023-11-26,26.0,45.0
2023-11-26,27.0,43.0
2023-11-26,28.0,92.0
2023-11-26,29.0,61.0
2023-11-26,30.0,38.0
2023-11-26,31.0,26.0
2023-11-26,41.0,619.0
2023-11-26,43.0,36.0
2023-11-26,44.0,91.0
2023-11-26,45.0,51.0
2023-11-26,46.0,63.0
2023-11-26,47.0,29.0
2023-11-26,48.0,62.0
2023-11-26,49.0,94.0
2023-11-26,99.0,1663.0
2023-11-27,11.0,8623.0
2023-11-27,26.0,3349.0
2023-11-27,27.0,2699.0
2023-11-27,28.0,2304.0
2023-11-27,29.0,1079.0
2023-11-27,30.0,1389.0
2023-11-27,31.0,771.0
2023-11-27,41.0,12177.0
2023-11-27,42.0,0.0
2023-11-27,43.0,1410.0
2023-11-27,44.0,2084.0
2023-11-27,45.0,1970.0
2023-11-27,46.0,1671.0
2023-11-27,47.0,2545.0
2023-11-27,48.0,2912.0
2023-11-27,49.0,817.0
2023-11-27,99.0,47114.0
2023-11-28,11.0,7117.0
2023-11-28,26.0,2660.0
2023-11-28,27.0,2073.0
2023-11-28,28.0,1978.0
2023-11-28,29.0,876.0
2023-11-28,30.0,1190.0
2023-11-28,31.0,625.0
2023-11-28,41.0,9926.0
2023-11-28,42.0,0.0
2023-11-28,43.0,1179.0
2023-11-28,44.0,1757.0
2023-11-28,45.0,1653.0
2023-11-28,46.0,1451.0
2023-11-28,47.0,2013.0
2023-11-28,48.0,2410.0
2023-11-28,49.0,637.0
2023-11-28,99.0,38775.0
2023-11-29,11.0,6275.0
2023-11-29,26.0,2439.0
2023-11-29,27.0,1897.0
2023-11-29,28.0,1709.0
2023-11-29,29.0,775.0
2023-11-29,30.0,1093.0
2023-11-29,31.0,549.0
2023-11-29,41.0,8815.0
2023-11-29,42.0,0.0
2023-11-29,43.0,1016.0
2023-11-29,44.0,1526.0
2023-11-29,45.0,1431.0
2023-11-29,46.0,1138.0
2023-11-29,47.0,1866.0
2023-11-29,48.0,1951.0
2023-11-29,49.0,545.0
2023-11-29,99.0,34061.0
2023-11-30,11.0,6115.0
2023-11-30,26.0,2297.0
2023-11-30,27.0,1904.0
2023-11-30,28.0,1558.0
2023-11-30,29.0,761.0
2023-11-30,30.0,1070.0
2023-11-30,31.0,561.0
2023-11-30,41.0,8891.0
2023-11-30,42.0,1.0
2023-11-30,43.0,1036.0
2023-11-30,44.0,1625.0
2023-11-30,45.0,1360.0
2023-11-30,46.0,1193.0
2023-11-30,47.0,1849.0
2023-11-30,48.0,1945.0
2023-11-30,49.0,553.0
2023-11-30,99.0,33672.0
2023-12-01,11.0,7608.0
2023-12-01,26.0,2606.0
2023-12-01,27.0,2238.0
2023-12-01,28.0,1928.0
2023-12-01,29.0,962.0
2023-12-01,30.0,1185.0
2023-12-01,31.0,582.0
2023-12-01,41.0,10861.0
2023-12-01,42.0,0.0
2023-12-01,43.0,1186.0
2023-12-01,44.0,1713.0
2023-12-01,45.0,1582.0
2023-12-01,46.0,1339.0
2023-12-01,47.0,2056.0
2023-12-01,48.0,2399.0
2023-12-01,49.0,569.0
2023-12-01,99.0,40077.0
2023-12-02,11.0,4912.0
2023-12-02,26.0,1666.0
2023-12-02,27.0,1495.0
2023-12-02,28.0,1400.0
2023-12-02,29.0,607.0
2023-12-02,30.0,821.0
2023-12-02,31.0,399.0
2023-12-02,41.0,7463.0
2023-12-02,42.0,0.0
2023-12-02,43.0,779.0
2023-12-02,44.0,1158.0
2023-12-02,45.0,1058.0
2023-12-02,46.0,813.0
2023-12-02,47.0,1148.0
2023-12-02,48.0,1593.0
2023-12-02,49.0,334.0
2023-12-02,99.0,26274.0
2023-12-03,11.0,286.0
2023-12-03,26.0,51.0
2023-12-03,27.0,24.0
2023-12-03,28.0,108.0
2023-12-03,29.0,51.0
2023-12-03,30.0,39.0
2023-12-03,31.0,24.0
2023-12-03,41.0,617.0
2023-12-03,42.0,0.0
2023-12-03,43.0,33.0
2023-12-03,44.0,83.0
2023-12-03,45.0,36.0
2023-12-03,46.0,45.0
2023-12-03,47.0,29.0
2023-12-03,48.0,81.0
2023-12-03,49.0,68.0
2023-12-03,99.0,1594.0
2023-12-04,11.0,9071.0
2023-12-04,26.0,3382.0
2023-12-04,27.0,2743.0
2023-12-04,28.0,2429.0
2023-12-04,29.0,1097.0
2023-12-04,30.0,1455.0
2023-12-04,31.0,732.0
2023-12-04,41.0,12573.0
2023-12-04,42.0,0.0
2023-12-04,43.0,1419.0
2023-12-04,44.0,2204.0
2023-12-04,45.0,2164.0
2023-12-04,46.0,1696.0
2023-12-04,47.0,2598.0
2023-12-04,48.0,2796.0
2023-12-04,49.0,775.0
2023-12-04,99.0,48588.0
2023-12-05,11.0,7440.0
2023-12-05,26.0,2588.0
2023-12-05,27.0,2184.0
2023-12-05,28.0,2005.0
2023-12-05,29.0,893.0
2023-12-05,30.0,1163.0
2023-12-05,31.0,686.0
2023-12-05,41.0,10622.0
2023-12-05,42.0,0.0
2023-12-05,43.0,1171.0
2023-12-05,44.0,1942.0
2023-12-05,45.0,1736.0
2023-12-05,46.0,1440.0
2023-12-05,47.0,2240.0
2023-12-05,48.0,2363.0
2023-12-05,49.0,699.0
2023-12-05,99.0,40397.0
2023-12-06,11.0,5869.0
2023-12-06,26.0,2353.0
2023-12-06,27.0,1991.0
2023-12-06,28.0,1655.0
2023-12-06,29.0,777.0
2023-12-06,30.0,1123.0
2023-12-06,31.0,524.0
2023-12-06,41.0,8607.0
2023-12-06,42.0,0.0
2023-12-06,43.0,1008.0
2023-12-06,44.0,1534.0
2023-12-06,45.0,1569.0
2023-12-06,46.0,1141.0
2023-12-06,47.0,1862.0
2023-12-06,48.0,2000.0
2023-12-06,49.0,619.0
2023-12-06,99.0,33622.0
2023-12-07,11.0,6706.0
2023-12-07,26.0,2335.0
2023-12-07,27.0,2030.0
2023-12-07,28.0,1742.0
2023-12-07,29.0,772.0
2023-12-07,30.0,1174.0
2023-12-07,31.0,587.0
2023-12-07,41.0,9510.0
2023-12-07,42.0,1.0
2023-12-07,43.0,1007.0
2023-12-07,44.0,1697.0
2023-12-07,45.0,1711.0
2023-12-07,46.0,1314.0
2023-12-07,47.0,2104.0
2023-12-07,48.0,2267.0
2023-12-07,49.0,598.0
2023-12-07,99.0,36635.0
2023-12-08,11.0,7782.0
2023-12-08,26.0,2807.0
2023-12-08,27.0,2408.0
2023-12-08,28.0,2100.0
2023-12-08,29.0,960.0
2023-12-08,30.0,1296.0
2023-12-08,31.0,583.0
2023-12-08,41.0,11452.0
2023-12-08,42.0,0.0
2023-12-08,43.0,1228.0
2023-12-08,44.0,1884.0
2023-12-08,45.0,1833.0
2023-12-08,46.0,1403.0
2023-12-08,47.0,2270.0
2023-12-08,48.0,2437.0
2023-12-08,49.0,663.0
2023-12-08,99.0,42395.0
2023-12-09,11.0,4903.0
2023-12-09,26.0,1649.0
2023-12-09,27.0,1513.0
2023-12-09,28.0,1390.0
2023-12-09,29.0,664.0
2023-12-09,30.0,779.0
2023-12-09,31.0,423.0
2023-12-09,41.0,7472.0
2023-12-09,42.0,1.0
2023-12-09,43.0,825.0
2023-12-09,44.0,1271.0
2023-12-09,45.0,1083.0
2023-12-09,46.0,863.0
2023-12-09,47.0,1306.0
2023-12-09,48.0,1481.0
2023-12-09,49.0,356.0
2023-12-09,99.0,26637.0
2023-12-10,11.0,291.0
2023-12-10,26.0,37.0
2023-12-10,27.0,29.0
2023-12-10,28.0,80.0
2023-12-10,29.0,51.0
2023-12-10,30.0,24.0
2023-12-10,31.0,13.0
2023-12-10,41.0,568.0
2023-12-10,43.0,32.0
2023-12-10,44.0,70.0
2023-12-10,45.0,42.0
2023-12-10,46.0,35.0
2023-12-10,47.0,43.0
2023-12-10,48.0,92.0
2023-12-10,49.0,75.0
2023-12-10,99.0,1501.0
2023-12-11,11.0,7784.0
2023-12-11,26.0,2579.0
2023-12-11,27.0,2142.0
2023-12-11,28.0,2107.0
2023-12-11,29.0,997.0
2023-12-11,30.0,1286.0
2023-12-11,31.0,649.0
2023-12-11,41.0,11394.0
2023-12-11,42.0,0.0
2023-12-11,43.0,1167.0
2023-12-11,44.0,2016.0
2023-12-11,45.0,1814.0
2023-12-11,46.0,1485.0
2023-12-11,47.0,2141.0
2023-12-11,48.0,2392.0
2023-12-11,49.0,740.0
2023-12-11,99.0,41974.0
2023-12-12,11.0,7311.0
2023-12-12,26.0,2534.0
2023-12-12,27.0,2201.0
2023-12-12,28.0,1945.0
2023-12-12,29.0,861.0
2023-12-12,30.0,1096.0
2023-12-12,31.0,613.0
2023-12-12,41.0,10219.0
2023-12-12,42.0,0.0
2023-12-12,43.0,1215.0
2023-12-12,44.0,1812.0
2023-12-12,45.0,1593.0
2023-12-12,46.0,1260.0
2023-12-12,47.0,2237.0
2023-12-12,48.0,2213.0
2023-12-12,49.0,569.0
2023-12-12,99.0,38909.0
2023-12-13,11.0,6531.0
2023-12-13,26.0,2356.0
2023-12-13,27.0,2082.0
2023-12-13,28.0,1817.0
2023-12-13,29.0,768.0
2023-12-13,30.0,1138.0
2023-12-13,31.0,525.0
2023-12-13,41.0,9185.0
2023-12-13,42.0,0.0
2023-12-13,43.0,1054.0
2023-12-13,44.0,1511.0
2023-12-13,45.0,1630.0
2023-12-13,46.0,1132.0
2023-12-13,47.0,1870.0
2023-12-13,48.0,2155.0
2023-12-13,49.0,590.0
2023-12-13,99.0,35340.0
2023-12-14,11.0,5770.0
2023-12-14,26.0,2085.0
2023-12-14,27.0,1889.0
2023-12-14,28.0,1566.0
2023-12-14,29.0,710.0
2023-12-14,30.0,1089.0
2023-12-14,31.0,535.0
2023-12-14,41.0,8361.0
2023-12-14,42.0,0.0
2023-12-14,43.0,1017.0
2023-12-14,44.0,1566.0
2023-12-14,45.0,1448.0
2023-12-14,46.0,1201.0
2023-12-14,47.0,1809.0
2023-12-14,48.0,1922.0
2023-12-14,49.0,551.0
2023-12-14,99.0,32510.0
2023-12-15,11.0,6931.0
2023-12-15,26.0,2210.0
2023-12-15,27.0,1932.0
2023-12-15,28.0,1779.0
2023-12-15,29.0,813.0
2023-12-15,30.0,1132.0
2023-12-15,31.0,545.0
2023-12-15,41.0,9722.0
2023-12-15,42.0,0.0
2023-12-15,43.0,1096.0
2023-12-15,44.0,1635.0
2023-12-15,45.0,1577.0
2023-12-15,46.0,1306.0
2023-12-15,47.0,1791.0
2023-12-15,48.0,2219.0
2023-12-15,49.0,612.0
2023-12-15,99.0,36325.0
2023-12-16,11.0,4580.0
2023-12-16,26.0,1645.0
2023-12-16,27.0,1435.0
2023-12-16,28.0,1228.0
2023-12-16,29.0,613.0
2023-12-16,30.0,729.0
2023-12-16,31.0,392.0
2023-12-16,41.0,6884.0
2023-12-16,42.0,0.0
2023-12-16,43.0,768.0
2023-12-16,44.0,1057.0
2023-12-16,45.0,1036.0
2023-12-16,46.0,807.0
2023-12-16,47.0,1203.0
2023-12-16,48.0,1577.0
2023-12-16,49.0,307.0
2023-12-16,99.0,24823.0
2023-12-17,11.0,307.0
2023-12-17,26.0,61.0
2023-12-17,27.0,30.0
2023-12-17,28.0,105.0
2023-12-17,29.0,58.0
2023-12-17,30.0,50.0
2023-12-17,31.0,31.0
2023-12-17,41.0,661.0
2023-12-17,43.0,30.0
2023-12-17,44.0,70.0
2023-12-17,45.0,50.0
2023-12-17,46.0,53.0
2023-12-17,47.0,27.0
2023-12-17,48.0,93.0
2023-12-17,49.0,84.0
2023-12-17,99.0,1733.0
2023-12-18,11.0,8248.0
2023-12-18,26.0,3142.0
2023-12-18,27.0,2481.0
2023-12-18,28.0,2249.0
2023-12-18,29.0,1085.0
2023-12-18,30.0,1354.0
2023-12-18,31.0,735.0
2023-12-18,41.0,11872.0
2023-12-18,42.0,0.0
2023-12-18,43.0,1419.0
2023-12-18,44.0,1985.0
2023-12-18,45.0,1971.0
2023-12-18,46.0,1675.0
2023-12-18,47.0,2386.0
2023-12-18,48.0,2819.0
2023-12-18,49.0,683.0
2023-12-18,99.0,45481.0
2023-12-19,11.0,7456.0
2023-12-19,26.0,2628.0
2023-12-19,27.0,2366.0
2023-12-19,28.0,1946.0
2023-12-19,29.0,885.0
2023-12-19,30.0,1235.0
2023-12-19,31.0,612.0
2023-12-19,41.0,10501.0
2023-12-19,42.0,0.0
2023-12-19,43.0,1198.0
2023-12-19,44.0,1920.0
2023-12-19,45.0,1811.0
2023-12-19,46.0,1459.0
2023-12-19,47.0,2232.0
2023-12-19,48.0,2499.0
2023-12-19,49.0,631.0
2023-12-19,99.0,40690.0
2023-12-20,11.0,6151.0
2023-12-20,26.0,2453.0
2023-12-20,27.0,1981.0
2023-12-20,28.0,1718.0
2023-12-20,29.0,742.0
2023-12-20,30.0,1014.0
2023-12-20,31.0,611.0
2023-12-20,41.0,8466.0
2023-12-20,42.0,0.0
2023-12-20,43.0,1105.0
2023-12-20,44.0,1196.0
2023-12-20,45.0,1268.0
2023-12-20,46.0,1099.0
2023-12-20,47.0,1836.0
2023-12-20,48.0,2192.0
2023-12-20,49.0,568.0
2023-12-20,99.0,33355.0
2023-12-21,11.0,5913.0
2023-12-21,26.0,2284.0
2023-12-21,27.0,1789.0
2023-12-21,28.0,1569.0
2023-12-21,29.0,646.0
2023-12-21,30.0,978.0
2023-12-21,31.0,587.0
2023-12-21,41.0,8398.0
2023-12-21,42.0,0.0
2023-12-21,43.0,909.0
2023-12-21,44.0,1421.0
2023-12-21,45.0,1218.0
2023-12-21,46.0,987.0
2023-12-21,47.0,1864.0
2023-12-21,48.0,2076.0
2023-12-21,49.0,317.0
2023-12-21,99.0,31954.0
2023-12-22,11.0,7272.0
2023-12-22,26.0,2590.0
2023-12-22,27.0,2106.0
2023-12-22,28.0,1935.0
2023-12-22,29.0,850.0
2023-12-22,30.0,1184.0
2023-12-22,31.0,623.0
2023-12-22,41.0,10500.0
2023-12-22,42.0,0.0
2023-12-22,43.0,1154.0
2023-12-22,44.0,1599.0
2023-12-22,45.0,1557.0
2023-12-22,46.0,1291.0
2023-12-22,47.0,2079.0
2023-12-22,48.0,2448.0
2023-12-22,49.0,371.0
2023-12-22,99.0,38829.0
2023-12-23,11.0,5088.0
2023-12-23,26.0,1777.0
2023-12-23,27.0,1457.0
2023-12-23,28.0,1435.0
2023-12-23,29.0,711.0
2023-12-23,30.0,834.0
2023-12-23,31.0,458.0
2023-12-23,41.0,7739.0
2023-12-23,42.0,0.0
2023-12-23,43.0,804.0
2023-12-23,44.0,1209.0
2023-12-23,45.0,1082.0
2023-12-23,46.0,814.0
2023-12-23,47.0,1381.0
2023-12-23,48.0,1670.0
2023-12-23,49.0,300.0
2023-12-23,99.0,27422.0
2023-12-24,11.0,303.0
2023-12-24,26.0,59.0
2023-12-24,27.0,35.0
2023-12-24,28.0,84.0
2023-12-24,29.0,58.0
2023-12-24,30.0,37.0
2023-12-24,31.0,23.0
2023-12-24,41.0,578.0
2023-12-24,43.0,27.0
2023-12-24,44.0,90.0
2023-12-24,45.0,41.0
2023-12-24,46.0,57.0
2023-12-24,47.0,25.0
2023-12-24,48.0,94.0
2023-12-24,49.0,52.0
2023-12-24,99.0,1580.0
2023-12-25,11.0,235.0
2023-12-25,26.0,172.0
2023-12-25,27.0,133.0
2023-12-25,28.0,106.0
2023-12-25,29.0,64.0
2023-12-25,30.0,120.0
2023-12-25,31.0,74.0
2023-12-25,41.0,509.0
2023-12-25,42.0,0.0
2023-12-25,43.0,66.0
2023-12-25,44.0,108.0
2023-12-25,45.0,72.0
2023-12-25,46.0,100.0
2023-12-25,47.0,97.0
2023-12-25,48.0,159.0
2023-12-25,49.0,55.0
2023-12-25,99.0,2095.0
2023-12-26,11.0,10317.0
2023-12-26,26.0,3821.0
2023-12-26,27.0,3258.0
2023-12-26,28.0,2583.0
2023-12-26,29.0,1285.0
2023-12-26,30.0,1619.0
2023-12-26,31.0,913.0
2023-12-26,41.0,13964.0
2023-12-26,42.0,0.0
2023-12-26,43.0,1596.0
2023-12-26,44.0,2560.0
2023-12-26,45.0,2502.0
2023-12-26,46.0,2195.0
2023-12-26,47.0,2988.0
2023-12-26,48.0,3299.0
2023-12-26,49.0,904.0
2023-12-26,99.0,55485.0
2023-12-27,11.0,7579.0
2023-12-27,26.0,2844.0
2023-12-27,27.0,2392.0
2023-12-27,28.0,2089.0
2023-12-27,29.0,980.0
2023-12-27,30.0,1389.0
2023-12-27,31.0,658.0
2023-12-27,41.0,10769.0
2023-12-27,42.0,0.0
2023-12-27,43.0,1200.0
2023-12-27,44.0,1999.0
2023-12-27,45.0,1995.0
2023-12-27,46.0,1528.0
2023-12-27,47.0,2333.0
2023-12-27,48.0,2576.0
2023-12-27,49.0,698.0
2023-12-27,99.0,42322.0
2023-12-28,11.0,7683.0
2023-12-28,26.0,2884.0
2023-12-28,27.0,2456.0
2023-12-28,28.0,1836.0
2023-12-28,29.0,991.0
2023-12-28,30.0,1210.0
2023-12-28,31.0,678.0
2023-12-28,41.0,10731.0
2023-12-28,42.0,0.0
2023-12-28,43.0,1144.0
2023-12-28,44.0,1865.0
2023-12-28,45.0,1938.0
2023-12-28,46.0,1569.0
2023-12-28,47.0,2306.0
2023-12-28,48.0,2597.0
2023-12-28,49.0,713.0
2023-12-28,99.0,41808.0
2023-12-29,11.0,9671.0
2023-12-29,26.0,3575.0
2023-12-29,27.0,2778.0
2023-12-29,28.0,2221.0
2023-12-29,29.0,1210.0
2023-12-29,30.0,1540.0
2023-12-29,31.0,765.0
2023-12-29,41.0,13391.0
2023-12-29,42.0,0.0
2023-12-29,43.0,1462.0
2023-12-29,44.0,2166.0
2023-12-29,45.0,2278.0
2023-12-29,46.0,1906.0
2023-12-29,47.0,2582.0
2023-12-29,48.0,3071.0
2023-12-29,49.0,800.0
2023-12-29,99.0,50805.0
2023-12-30,11.0,4631.0
2023-12-30,26.0,1888.0
2023-12-30,27.0,1566.0
2023-12-30,28.0,1210.0
2023-12-30,29.0,621.0
2023-12-30,30.0,843.0
2023-12-30,31.0,461.0
2023-12-30,41.0,6955.0
2023-12-30,42.0,0.0
2023-12-30,43.0,771.0
2023-12-30,44.0,1205.0
2023-12-30,45.0,1170.0
2023-12-30,46.0,952.0
2023-12-30,47.0,1338.0
2023-12-30,48.0,1672.0
2023-12-30,49.0,357.0
2023-12-30,99.0,26331.0
2023-12-31,11.0,273.0
2023-12-31,26.0,65.0
2023-12-31,27.0,26.0
2023-12-31,28.0,89.0
2023-12-31,29.0,63.0
2023-12-31,30.0,41.0
2023-12-31,31.0,29.0
2023-12-31,41.0,536.0
2023-12-31,43.0,25.0
2023-12-31,44.0,67.0
2023-12-31,45.0,36.0
2023-12-31,46.0,59.0
2023-12-31,47.0,22.0
2023-12-31,48.0,96.0
2023-12-31,49.0,110.0
2023-12-31,99.0,1568.0
2024-01-01,11.0,234.0
2024-01-01,26.0,133.0
2024-01-01,27.0,81.0
2024-01-01,28.0,148.0
2024-01-01,29.0,69.0
2024-01-01,30.0,77.0
2024-01-01,31.0,30.0
2024-01-01,41.0,423.0
2024-01-01,42.0,0.0
2024-01-01,43.0,46.0
2024-01-01,44.0,75.0
2024-01-01,45.0,0.0
2024-01-01,46.0,89.0
2024-01-01,47.0,80.0
2024-01-01,48.0,91.0
2024-01-01,49.0,44.0
2024-01-01,99.0,1725.0
2024-01-02,11.0,8976.0
2024-01-02,26.0,3192.0
2024-01-02,27.0,2716.0
2024-01-02,28.0,2355.0
2024-01-02,29.0,1202.0
2024-01-02,30.0,1407.0
2024-01-02,31.0,811.0
2024-01-02,41.0,12373.0
2024-01-02,42.0,0.0
2024-01-02,43.0,1436.0
2024-01-02,44.0,2282.0
2024-01-02,45.0,1.0
2024-01-02,46.0,1897.0
2024-01-02,47.0,2662.0
2024-01-02,48.0,3138.0
2024-01-02,49.0,715.0
2024-01-02,99.0,48721.0
2024-01-03,11.0,6261.0
2024-01-03,26.0,2423.0
2024-01-03,27.0,2074.0
2024-01-03,28.0,1723.0
2024-01-03,29.0,797.0
2024-01-03,30.0,1150.0
2024-01-03,31.0,597.0
2024-01-03,41.0,8964.0
2024-01-03,42.0,0.0
2024-01-03,43.0,1101.0
2024-01-03,44.0,1621.0
2024-01-03,45.0,2.0
2024-01-03,46.0,1327.0
2024-01-03,47.0,1964.0
2024-01-03,48.0,2274.0
2024-01-03,49.0,605.0
2024-01-03,99.0,35613.0
2024-01-04,11.0,6448.0
2024-01-04,26.0,2421.0
2024-01-04,27.0,2106.0
2024-01-04,28.0,1739.0
2024-01-04,29.0,852.0
2024-01-04,30.0,1160.0
2024-01-04,31.0,576.0
2024-01-04,41.0,9290.0
2024-01-04,42.0,0.0
2024-01-04,43.0,1176.0
2024-01-04,44.0,1697.0
2024-01-04,45.0,0.0
2024-01-04,46.0,1483.0
2024-01-04,47.0,2106.0
2024-01-04,48.0,2298.0
2024-01-04,49.0,640.0
2024-01-04,99.0,36939.0
2024-01-05,11.0,7801.0
2024-01-05,26.0,2754.0
2024-01-05,27.0,2413.0
2024-01-05,28.0,2071.0
2024-01-05,29.0,957.0
2024-01-05,30.0,1321.0
2024-01-05,31.0,705.0
2024-01-05,41.0,10982.0
2024-01-05,42.0,0.0
2024-01-05,43.0,1215.0
2024-01-05,44.0,1861.0
2024-01-05,45.0,0.0
2024-01-05,46.0,1589.0
2024-01-05,47.0,2274.0
2024-01-05,48.0,2610.0
2024-01-05,49.0,673.0
2024-01-05,99.0,42480.0
2024-01-06,11.0,4805.0
2024-01-06,26.0,1680.0
2024-01-06,27.0,1452.0
2024-01-06,28.0,1356.0
2024-01-06,29.0,609.0
2024-01-06,30.0,753.0
2024-01-06,31.0,483.0
2024-01-06,41.0,7101.0
2024-01-06,42.0,0.0
2024-01-06,43.0,816.0
2024-01-06,44.0,1177.0
2024-01-06,45.0,0.0
2024-01-06,46.0,912.0
2024-01-06,47.0,1269.0
2024-01-06,48.0,1593.0
2024-01-06,49.0,339.0
2024-01-06,99.0,26086.0
2024-01-07,11.0,228.0
2024-01-07,26.0,41.0
2024-01-07,27.0,26.0
2024-01-07,28.0,68.0
2024-01-07,29.0,50.0
2024-01-07,30.0,32.0
2024-01-07,31.0,14.0
2024-01-07,41.0,544.0
2024-01-07,43.0,18.0
2024-01-07,44.0,70.0
2024-01-07,45.0,0.0
2024-01-07,46.0,52.0
2024-01-07,47.0,31.0
2024-01-07,48.0,67.0
2024-01-07,49.0,88.0
2024-01-07,99.0,1395.0
2024-01-08,11.0,8118.0
2024-01-08,26.0,2942.0
2024-01-08,27.0,2584.0
2024-01-08,28.0,2051.0
2024-01-08,29.0,1064.0
2024-01-08,30.0,1365.0
2024-01-08,31.0,732.0
2024-01-08,41.0,11158.0
2024-01-08,42.0,2.0
2024-01-08,43.0,1347.0
2024-01-08,44.0,2049.0
2024-01-08,45.0,0.0
2024-01-08,46.0,1722.0
2024-01-08,47.0,2427.0
2024-01-08,48.0,2714.0
2024-01-08,49.0,801.0
2024-01-08,99.0,44514.0
2024-01-09,11.0,5926.0
2024-01-09,26.0,2558.0
2024-01-09,27.0,2262.0
2024-01-09,28.0,1519.0
2024-01-09,29.0,890.0
2024-01-09,30.0,1147.0
2024-01-09,31.0,582.0
2024-01-09,41.0,8088.0
2024-01-09,42.0,0.0
2024-01-09,43.0,1106.0
2024-01-09,44.0,1600.0
2024-01-09,45.0,1.0
2024-01-09,46.0,1440.0
2024-01-09,47.0,2195.0
2024-01-09,48.0,2266.0
2024-01-09,49.0,634.0
2024-01-09,99.0,34972.0
2024-01-10,11.0,6128.0
2024-01-10,26.0,2199.0
2024-01-10,27.0,1850.0
2024-01-10,28.0,1663.0
2024-01-10,29.0,768.0
2024-01-10,30.0,966.0
2024-01-10,31.0,533.0
2024-01-10,41.0,8340.0
2024-01-10,42.0,0.0
2024-01-10,43.0,884.0
2024-01-10,44.0,1378.0
2024-01-10,45.0,0.0
2024-01-10,46.0,1190.0
2024-01-10,47.0,1630.0
2024-01-10,48.0,2079.0
2024-01-10,49.0,626.0
2024-01-10,99.0,32819.0
2024-01-11,11.0,6449.0
2024-01-11,26.0,2360.0
2024-01-11,27.0,1957.0
2024-01-11,28.0,1624.0
2024-01-11,29.0,779.0
2024-01-11,30.0,1049.0
2024-01-11,31.0,539.0
2024-01-11,41.0,8934.0
2024-01-11,42.0,0.0
2024-01-11,43.0,1098.0
2024-01-11,44.0,1653.0
2024-01-11,45.0,1.0
2024-01-11,46.0,1347.0
2024-01-11,47.0,1959.0
2024-01-11,48.0,2191.0
2024-01-11,49.0,598.0
2024-01-11,99.0,35323.0
2024-01-12,11.0,7722.0
2024-01-12,26.0,2761.0
2024-01-12,27.0,2335.0
2024-01-12,28.0,1990.0
2024-01-12,29.0,923.0
2024-01-12,30.0,1234.0
2024-01-12,31.0,654.0
2024-01-12,41.0,10810.0
2024-01-12,42.0,0.0
2024-01-12,43.0,1275.0
2024-01-12,44.0,1827.0
2024-01-12,45.0,0.0
2024-01-12,46.0,1653.0
2024-01-12,47.0,2262.0
2024-01-12,48.0,2625.0
2024-01-12,49.0,662.0
2024-01-12,99.0,41933.0
2024-01-13,11.0,4755.0
2024-01-13,26.0,1669.0
2024-01-13,27.0,1388.0
2024-01-13,28.0,1317.0
2024-01-13,29.0,613.0
2024-01-13,30.0,761.0
2024-01-13,31.0,379.0
2024-01-13,41.0,7329.0
2024-01-13,42.0,0.0
2024-01-13,43.0,779.0
2024-01-13,44.0,1171.0
2024-01-13,45.0,0.0
2024-01-13,46.0,912.0
2024-01-13,47.0,1283.0
2024-01-13,48.0,1595.0
2024-01-13,49.0,314.0
2024-01-13,99.0,26087.0
2024-01-14,11.0,277.0
2024-01-14,26.0,37.0
2024-01-14,27.0,23.0
2024-01-14,28.0,85.0
2024-01-14,29.0,74.0
2024-01-14,30.0,30.0
2024-01-14,31.0,24.0
2024-01-14,41.0,578.0
2024-01-14,43.0,29.0
2024-01-14,44.0,55.0
2024-01-14,45.0,0.0
2024-01-14,46.0,38.0
