파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis),대분류,소분류
2_전국관광지정보표준데이터.csv,위도,0,,799,799,35.04638172,1.0250312891113893,38.51438609,33.23342738,35.98301238147509,35.55690191,35.117233639999995,37.03231915,1.9150855140000047,1.2276751312332952,1.108005023108332,5.28095871,0.3486037560015956,-0.878582646,문화관광,관광
2_전국관광지정보표준데이터.csv,경도,0,,796,796,127.261342,1.028894472361809,129.5665319,126.0725117,127.69295965562746,127.4474457,126.982712,128.5409928,1.5582808235500067,0.7510625759594193,0.8666386651652574,3.4940201999999942,0.321218527,-1.180696075,문화관광,관광
2_전국관광지정보표준데이터.csv,면적,0,,739,739,0,1.108254397834912,47920000.0,0.0,472022.42509152624,21768.0,1845.2,184658.0,182812.8,6210989592207.086,2492185.7058026567,47920000.0,12.675969283645273,199.9301852124531,문화관광,관광
2_전국관광지정보표준데이터.csv,수용인원수,0,,143,143,10000,5.727272727272728,1000000.0,0.0,16955.672771672773,680.0,100.0,5000.0,4900.0,6786810878.621397,82382.10290239863,1000000.0,8.297866315628534,76.39151638,문화관광,관광
2_전국관광지정보표준데이터.csv,주차가능수,0,,236,236,0,3.470338983050848,24000.0,0.0,327.85103785103786,91.0,20.0,298.5,278.5,1201707.1489322938,1096.2240413949576,24000.0,14.524311413807013,282.11036584606853,문화관광,관광
