파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis),대분류,소분류
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,음폐수소각_2호기,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,침출수소각_1호기,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,침출수소각_2호기,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,일반바닥재_반출량,0,,230,230,0,1.5869565217391304,166.83,0.0,43.64115068493151,48.05,0.0,73.28,73.28,1413.3388668041553,37.59439941,166.83,0.2023433478501516,-1.043262919,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,비산재_반출량,0,,5,5,0,73.0,39.06,0.0,0.3595890410958904,0.0,0.0,0.0,0.0,12.488219885593832,3.5338675534877977,39.06,10.142913854651392,103.77071172222564,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,지정바닥재_반출량,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,고철_반출량,0,,11,11,0,33.18181818181818,10.48,0.0,0.2158904109589041,0.0,0.0,0.0,0.0,1.7122182297154815,1.3085175695096651,10.48,6.105414001153641,36.677473494574585,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,경유_금일입고량,0,,2,2,0,182.5,430.0,0.0,1.178082191780822,0.0,0.0,0.0,0.0,506.5753424657532,22.507228671379185,430.0,19.10497317,365.00000000000017,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,경유_금일사용량,0,,4,4,0,91.25,200.0,0.0,1.2328767123287672,0.0,0.0,0.0,0.0,115.09671835014414,10.728313863331188,200.0,17.603074510371975,326.09147823172856,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,부생연료유_금일입고량,0,,5,5,0,73.0,29931.0,0.0,316.6547945,0.0,0.0,0.0,0.0,9084841.183,3014.1070290723915,29931.0,9.450399443313673,87.89962797580776,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,부생연료유_금일사용량,0,,89,89,0,4.101123595505618,13166.0,0.0,248.39178082191785,0.0,0.0,0.0,0.0,1016168.5960861024,1008.0518816440464,13166.0,8.127414067053117,84.37131313438623,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,시수사용량,0,,254,254,136,1.437007874015748,730.0,0.0,234.15342465753423,173.0,110.0,330.0,220.0,30002.959912690043,173.2136250780811,730.0,1.0082292757305134,-0.071323015,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,전력_수전량,0,,220,220,0,1.6590909090909092,38664.0,0.0,16387.50410958904,21960.0,504.0,28476.0,27972.0,170669869.99792263,13064.06789625355,38664.0,-0.173909065,-1.731654854,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,전력_발전량,0,,127,127,0,2.874015748031496,41809.91,0.0,11427.10410958904,0.0,0.0,30517.5,30517.5,249758400.40277705,15803.74640402639,41809.91,0.7110956022044905,-1.403858872,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,전력_매전량,0,,129,129,0,2.8294573643410854,10816.56,0.0,1014.3685479452056,0.0,0.0,1578.6,1578.6,3361212.990124532,1833.361118308265,10816.56,2.0933260279919583,4.430066901745025,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,스팀생산량,0,,324,324,0,1.126543209876543,1650.79,0.0,1220.087780821918,1439.1,1321.59,1483.34,161.75,239595.13988544644,489.4845655232108,1650.79,-1.727834279,1.541840923658643,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,청라에너지스팀공급유량,0,,199,199,0,1.8341708542713568,1329.33,0.0,551.2349863013699,509.28,0.0,1097.93,1097.93,286391.7672118816,535.1558345116697,1329.33,0.046622678,-1.889650675,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,청라에너지스팀공급열량,0,,191,191,0,1.9109947643979053,860.7,0.0,360.6419178082192,327.6,0.0,715.4,715.4,122851.40656224603,350.5016498709329,860.7,0.048440928,-1.892315676,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,응축수회수유량,0,,155,155,0,2.3548387096774195,1258.0,0.0,513.9512876712329,433.0,0.0,1018.0,1018.0,253189.67676454532,503.1795671174908,1258.0,0.071032212,-1.881360854,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,응축수회수열량,0,,146,146,0,2.5,716.3,0.0,32.743013698630136,20.8,0.0,56.9,56.9,2272.9969634201548,47.67595791822284,716.3,8.161829155825478,115.25181363938896,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,청라에너지판매열량,0,,188,188,0,1.941489361702128,770.5,0.0,329.7065753424658,305.5,0.0,655.6,655.6,102166.32572587694,319.6346754122227,770.5,0.038972252,-1.899818882,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,로온도_1호기,0,,303,303,0,1.2046204620462049,1047.09,0.0,812.7289589041096,960.01,937.38,980.17,42.78999999999997,128345.06664067147,358.2527971149304,1047.09,-1.825362619,1.3771115557543667,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,증기식_공기_예열기온도_1호기,0,,292,292,0,1.25,99.04,0.0,46.706794520547945,36.54,27.05,80.37,53.32000000000001,1031.098049312059,32.11071549050346,99.04,0.05534974,-1.367167516,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,보일러온도_1호기,0,,260,260,0,1.4038461538461535,257.98,0.0,205.30049315068496,248.96,245.06,250.61,5.550000000000011,8999.735693162724,94.86693677547896,257.98,-1.7088873,0.9349495562743212,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,집진시설온도_1호기,0,,258,258,0,1.4147286821705427,158.89,0.0,121.66046575342466,146.48,143.86,149.09,5.23,3163.0275181890675,56.240799409228416,158.89,-1.705490802,0.9298516057746352,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,굴뚝온도_1호기,0,,269,269,0,1.3568773234200744,180.79,0.0,146.44857534246574,174.73,170.19,177.15,6.960000000000008,4162.013608953783,64.51366994,180.79,-1.831261721,1.3857054368276018,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,로온도_2호기,0,,302,302,0,1.2086092715231789,1039.7,0.0,808.827589,953.64,934.05,979.1,45.05000000000007,127085.52597603944,356.4905692666209,1039.7,-1.826384771,1.3788220257341437,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,증기식_공기_예열기온도_2호기,0,,295,295,0,1.2372881355932204,110.49,0.0,50.11441095890412,39.34,31.14,88.68,57.540000000000006,1164.6157021932847,34.126466300999944,110.49,0.085751522,-1.24262055,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,보일러온도_2호기,0,,277,277,0,1.3176895306859209,263.67,0.0,204.4840547945205,248.24,236.55,251.95,15.399999999999975,8954.173076,94.62649246574988,263.67,-1.697574903,0.915674527,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,집진시설온도_2호기,0,,275,275,0,1.3272727272727274,175.13,0.0,120.11161643835617,144.7,139.75,147.69,7.939999999999998,3094.241041610722,55.62590261389672,175.13,-1.690969595,0.9065603955399952,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,굴뚝온도_2호기,0,,245,245,0,1.489795918367347,180.11,0.0,146.8678904109589,175.11,172.58,176.55,3.969999999999999,4175.747913944001,64.62002718928552,180.11,-1.840686289,1.4049347503801397,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_산소,0,,139,139,0,2.625899281,11.87,0.0,8.840821917808219,10.38,10.02,10.74,0.7200000000000006,15.283002069847951,3.909348036418343,11.87,-1.799489285,1.3304292069960195,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_일산화탄소,0,,249,249,0,1.465863453815261,31.31,0.0,4.267369863013698,3.4,1.88,5.72,3.84,15.292145261177156,3.910517262610812,31.31,1.98371854211162,7.296188425077885,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_질소산화물,0,,26,26,0,14.038461538461538,2.71,0.0,0.036,0.0,0.0,0.0,0.0,0.039195495,0.1979785203134282,2.71,9.321617831279042,105.95220246769196,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_염화수소,0,,166,166,0,2.198795180722892,4.24,0.0,0.9058082191780822,0.58,0.3,1.06,0.76,0.9437321059762164,0.9714587515567588,4.24,1.5053203578390508,1.5108406623596289,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_먼지,0,,145,145,0,2.5172413793103448,2.46,0.0,1.1803561643835618,1.32,0.79,1.7,0.91,0.4299990486226112,0.6557431270113406,2.46,-0.569927655,-0.682598768,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_유량,0,,288,288,0,1.2673611111111112,55876.0,0.0,40431.34997260274,49592.0,47314.0,51590.0,4276.0,406828806.3644455,20169.997678840857,55876.0,-1.490546754,0.2849100518253742,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_산소,0,,160,160,0,2.28125,13.67,0.0,9.034301369863014,10.55,10.12,10.89,0.7700000000000014,16.190620183651983,4.0237569737313885,13.67,-1.735537659,1.239912580376307,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_일산화탄소,0,,211,211,0,1.7298578199052133,14.92,0.0,4.772027397260274,5.41,4.12,6.11,1.99,6.212319504741836,2.4924525080213336,14.92,-0.485805512,0.9427756881796818,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_질소산화물,0,,9,9,0,40.55555555555556,0.1,0.0,0.001808219,0.0,0.0,0.0,0.0,9.946861357820286e-05,0.009973395,0.1,7.483306382000401,60.56449595,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_염화수소,0,,141,141,0,2.588652482269504,4.52,0.0,0.6926027397260275,0.2,0.04,0.9,0.86,0.9284149104320368,0.963542895,4.52,1.5466625282699076,1.3593695038967968,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_먼지,0,,120,120,0,3.0416666666666665,3.22,0.0,1.1454246575342466,1.28,0.93,1.48,0.5499999999999999,0.388945218,0.623654726,3.22,-0.356328982,0.3888252457190342,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_유량,0,,289,289,0,1.2629757785467128,60226.0,0.0,40322.42273972603,50008.0,42828.0,52272.0,9444.0,414500392.0402786,20359.28269955203,60226.0,-1.412000341,0.1532986707343067,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_산성농도,0,,87,87,8.19,4.195402298850575,8.53,6.67,8.049643835616438,8.05,7.86,8.26,0.3999999999999994,0.078151796,0.2795564269970506,1.86,-1.295789329,5.113971027717989,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_일산화탄소D,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_방류량,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,환경기상,폐기물
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_재이용량,0,,261,261,0,1.3984674329501916,109.9,0.0,36.05041095890412,35.8,18.8,52.0,33.2,587.7780561493295,24.244134468966497,109.9,0.3815715560260491,-0.219657699,환경기상,폐기물
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,오존(O3),0,,37,37,0.031,9.945945945945946,0.054,0.017,0.035915761,0.034,0.02975,0.04325,0.0135,7.264956018244274e-05,0.008523471,0.037,0.2252413119540799,-0.88869795,환경기상,대기
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,이산화질소(NO2),0,,24,24,0.006,15.666666666666666,0.029,0.002,0.009946809,0.009,0.007,0.012,0.005,2.015716312056735e-05,0.004489673,0.027,0.9602932980499878,0.9309000119486116,환경기상,대기
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,이산화황(SO2),0,,6,6,0.002,62.833333333333336,0.006,0.001,0.002692308,0.003,0.002,0.003,0.001,7.189034369885448e-07,0.000847882,0.005,1.2918061083651229,1.8466966456169225,환경기상,대기
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,일산화탄소(CO),0,,5,5,0.3,75.4,0.6,0.2,0.3490716180371352,0.3,0.3,0.4,0.1,0.007293019,0.085399173,0.3999999999999999,0.6214665971412003,0.2621252869650328,환경기상,대기
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM10),0,,72,72,19,5.138888888888889,96.0,12.0,38.52702702702703,38.0,21.25,47.0,25.75,337.7675602431695,18.3784537,84.0,0.8122933960794025,0.193507744,환경기상,대기
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM2_5),0,,33,33,24,11.181818181818182,37.0,5.0,18.943089430894307,19.0,12.0,24.0,12.0,55.65164369034998,7.460002928307064,32.0,0.1008192550543424,-0.893061048,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,상순(4월),0,,11,11,9.7,1.0,80.9,9.7,30.845454545454547,16.9,12.6,44.55,31.95,746.1767272727272,27.316235598499425,71.2,1.1717895536603222,-0.508068607,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,중순(4월),0,,10,10,0,1.1,77.7,0.0,28.290909090909096,16.0,11.4,43.0,31.6,767.6589091,27.706658208649216,77.7,0.9523942928722516,-0.476533049,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,하순(4월),0,,10,10,0,1.1,73.2,0.0,24.92727272727273,13.7,7.199999999999999,42.45,35.25,668.2601818,25.85072884500904,73.2,0.9626500129066288,-0.590331921,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,상순(5월),0,,11,11,14.8,1.0,82.0,14.8,42.17272727272728,28.9,16.0,74.55000000000001,58.55000000000001,874.7081818,29.57546587660424,67.2,0.4244917337731793,-1.97401035,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,중순(5월),0,,9,9,0,1.2222222222222223,100.1,0.0,35.55454545454545,19.2,8.549999999999999,56.25,47.7,1361.8587272727273,36.903370134348535,100.1,0.8706686432498623,-0.691579862,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,하순(5월),0,,10,10,0,1.1,93.1,0.0,38.227272727272734,20.4,19.1,63.650000000000006,44.55,1116.060181818182,33.407486912639534,93.1,0.6098566218171645,-1.079393798,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,상순(6월),0,,11,11,4.2,1.0,90.1,4.2,34.54545454545455,21.3,16.75,48.7,31.950000000000003,964.6127272727272,31.058215133402744,85.89999999999999,1.1041638676049943,-0.590391856,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,중순(6월),0,,10,10,0,1.1,100.6,0.0,34.75454545454545,22.8,9.55,53.7,44.150000000000006,1233.6367272727275,35.12316510898082,100.6,0.961975311,-0.409877372,환경기상,대기
27_충청북도_분기별날씨현황_20240630.csv,하순(6월),0,,10,10,0,1.1,170.5,0.0,52.809090909090905,43.8,23.1,70.55,47.45,2517.664909090909,50.17633813951462,170.5,1.3417772449207206,2.0642374750634858,환경기상,대기
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,기온,0,,18,18,26,37.55555555555556,36.0,0.0,29.099112426035504,30.0,26.0,32.0,6.0,15.239051062897206,3.9037227184954113,36.0,-1.276046615,7.477567095,환경기상,대기
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,습도,0,,52,52,57,13.0,86.0,0.0,57.18195266272189,56.0,49.0,65.0,16.0,135.61573307034828,11.645416826818536,86.0,0.2111469396397503,1.1256289271774147,환경기상,대기
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,재비산먼지 평균농도,0,,73,73,7,9.260273973,418.0,3.0,18.16715976331361,11.0,8.0,18.0,10.0,773.6357199211019,27.81430782746718,415.0,7.363382460843285,78.96771814,환경기상,대기
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,수도권,0,,21,21,52.5,1.0,2045.4,52.5,558.8095238095237,482.4,307.0,697.0,390.0,206719.1089047619,454.66373167953685,1992.9,1.8627985665893567,4.812477005820236,환경기상,폐기물
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,강원,0,,11,11,120.2,1.0,1815.0,120.2,606.8727272727273,492.3,328.65,646.3,317.65,216459.68218181812,465.2522779974518,1694.8,1.986984370787864,4.584565250389164,환경기상,폐기물
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,충북,0,,11,11,103.5,1.0,2058.8,103.5,652.3636363636364,502.4,390.4,750.45,360.05000000000007,289601.44654545456,538.1463058922309,1955.3,1.9311353590906488,4.813760799143561,환경기상,폐기물
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,충남,0,,13,13,98.5,1.0,1989.8,98.5,595.5153846153847,484.4,335.8,724.3,388.5,235336.65974358973,485.11509948010246,1891.3,2.148604365507797,5.828530074832635,환경기상,폐기물
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,전북,0,,6,6,112.6,1.0,2079.8,112.6,655.35,470.5,231.025,603.25,372.225,528594.8310000001,727.0452743811765,1967.2000000000005,2.023482908895241,4.445084507,환경기상,폐기물
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,전남,0,,13,13,138.5,1.0,2088.0,138.5,597.6230769230768,470.4,331.0,651.8,320.79999999999995,249162.78858974355,499.1620864906945,1949.5,2.4640062415176867,7.253853534496942,환경기상,폐기물
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,경북,0,,12,12,106,1.0,2276.8,106.0,628.8916666666668,453.75,351.625,678.925,327.29999999999995,332998.1335606061,577.0599046551459,2170.8,2.393673364039874,6.686107753735822,환경기상,폐기물
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,경남,0,,15,15,100.9,1.0,2160.1,100.9,564.3066666666667,494.7,320.4,635.2,314.80000000000007,236158.7949523809,485.9617216946011,2059.2,2.763603315550713,9.200772882018413,환경기상,폐기물
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,1월,0,,21,21,15,1.0476190476190477,22.0,0.9,7.603636363636365,6.5,2.35,11.275,8.925,39.187890909090896,6.260023235507269,21.1,0.8709123581123364,-0.020169249,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,2월,0,,20,20,3,1.1,35.8,0.43,8.653636363636364,3.725,2.35,12.5,10.15,101.90110043290044,10.09460749,35.37,1.5796955868886755,1.6014436127251424,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,3월,0,,21,21,4,1.0476190476190477,42.0,0.3,11.849545454545456,4.15,2.71,22.025,19.315,169.63415692640692,13.024367812926926,41.7,1.1480372748145076,0.000724563,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,4월,0,,21,21,3,1.0476190476190477,49.0,0.14,13.118181818181816,6.75,3.0,17.875,14.875,199.1558155844156,14.112257635984951,48.86,1.249528979024529,0.630484179,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,5월,0,,21,21,10.6,1.0476190476190477,63.0,0.0,14.882727272727273,10.6,3.4325,22.25,18.8175,239.6282588744588,15.479930842043798,63.0,1.807719216063196,3.5531138851126487,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,6월,0,,21,21,0.85,1.0476190476190477,62.0,0.15,14.108181818181816,9.0,1.7625000000000002,20.375,18.6125,279.10409177489174,16.706408703694873,61.85,1.763707511532884,2.968850537564813,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,7월,0,,22,22,3.1,1.0,285.0,3.1,67.07318181818181,35.665,17.9,111.2,93.29999999999998,5813.057737012987,76.24341111,281.9,1.6269310391803975,2.104976274529978,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,8월,0,,22,22,0.4,1.0,235.0,0.4,52.93545454545456,32.075,12.6375,58.95,46.3125,3744.565130735932,61.19285195785478,234.6,1.790288689587723,2.977991183854208,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,9월,0,,21,21,0,1.0476190476190477,196.0,0.0,23.627272727272725,11.1,1.7025,22.375,20.6725,1889.740163636364,43.471141733756696,196.0,3.394771438461797,12.61436499067084,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,10월,0,,22,22,0,1.0,78.0,0.0,15.392272727272728,6.449999999999999,1.855,23.525,21.67,398.58379935064943,19.964563590287906,78.0,1.8264058127718965,3.474130003519741,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,11월,0,,21,21,0.1,1.0476190476190477,63.5,0.01,12.13818181818182,4.95,0.7875,11.925,11.1375,301.9367108225108,17.376326160109645,63.49,1.7748931838663726,2.538685513405317,환경기상,해양환경
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,12월,0,,16,16,0,1.375,43.5,0.0,3.924090909090909,0.45,0.0075,2.1,2.0925,94.77662532467534,9.735328721962876,43.5,3.6391232187985407,14.134413634580108,환경기상,해양환경
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,수소이온농도,0,,14,14,6.7,1.2142857142857142,8.3,6.5,7.423529411764705,7.5,7.0,7.9,0.9000000000000004,0.3369117647058823,0.5804410088078567,1.8000000000000007,-0.151670524,-1.165526762,환경기상,상하수도·수질
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,용존산소,0,,15,15,9.1,1.1333333333333333,10.5,5.9,8.364705882352942,8.6,7.7,9.1,1.3999999999999997,1.4674264705882354,1.2113737947422485,4.6,-0.657616778,0.3607695207105181,환경기상,상하수도·수질
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,생물화학적산소요구량,0,,14,14,1.6,1.2142857142857142,4.9,0.5,2.123529411764706,1.7,1.4,2.4,1.0,1.5081617647058825,1.2280723776332902,4.4,1.0738381044650591,0.6408244089275912,환경기상,상하수도·수질
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,화학적산소요구량,0,,17,17,1.9,1.0,7.5,1.9,5.205882352941177,5.1,4.5,6.1,1.5999999999999996,1.8855882352941176,1.3731672277236002,5.6,-0.365800612,0.9868254401681872,환경기상,상하수도·수질
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,부유물질,0,,14,14,0.8,1.2142857142857142,10.8,0.8,5.529411764705882,5.6,3.6,7.6,4.0,8.564705882352941,2.9265518759032685,10.0,-0.072612926,-0.727066659,환경기상,상하수도·수질
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,총인,0,,15,15,0.086,1.1333333333333333,0.173,0.025,0.091764706,0.086,0.064,0.11,0.046,0.001727066,0.041557986,0.148,0.4640098454949796,0.08989829,환경기상,상하수도·수질
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,총유기탄소,0,,13,13,3.1,1.3076923076923077,5.0,1.5,3.476470588235294,3.2,3.0,4.5,1.5,0.8831617647058821,0.939766867,3.5,-0.086738121,-0.345117663,환경기상,상하수도·수질
35_대구광역시 북구_사업장폐기물배출자정보_20240502.csv,신고기준년도,0,,30,30,2000,7.8,2024.0,1994.0,2011.1495726495727,2012.0,2003.0,2019.0,16.0,70.02474230585811,8.368078770294774,30.0,-0.212913456,-1.29716775,환경기상,폐기물
36_대구광역시 북구_수경시설_20240501.csv,조성연도(재조성),0,,13,13,2018,1.4615384615384617,2023.0,1995.0,2013.578947368421,2017.0,2007.0,2019.5,12.5,71.70175438596493,8.467688845603913,28.0,-0.951323711,-0.391480436,환경기상,상하수도·수질
36_대구광역시 북구_수경시설_20240501.csv,위도,0,,18,18,35.9423877,1.0555555555555556,35.95069,35.89024869,35.91557538947368,35.90924952,35.89911984,35.93202835,0.032908515,0.000371921,0.019285253,0.06044131,0.441264367,-1.275331511,환경기상,상하수도·수질
36_대구광역시 북구_수경시설_20240501.csv,경도,0,,18,18,128.5686991,1.0555555555555556,128.617263,128.5136068,128.57606008421052,128.5686991,128.5586854,128.5993031,0.04061765,0.000793422,0.028167755,0.1036562000000174,-0.321880019,-0.368166318,환경기상,상하수도·수질
37_대구광역시 북구_음식물쓰레기수거용기판매소_20240530.csv,위도,0,,53,53,35.87848228,1.0,35.95244007,35.87848228,35.91152707643207,35.91127849,35.89375554,35.9268729,0.033117357,0.000464493,0.021552105,0.073957794,0.2284450525726793,-1.199640549,환경기상,폐기물
37_대구광역시 북구_음식물쓰레기수거용기판매소_20240530.csv,경도,0,,53,53,128.5142404,1.0,128.6263336,128.5142404,128.5766620119038,128.5772211,128.5485326,128.6035172,0.054984648,0.000913701,0.030227492,0.1120932240000058,-0.101076642,-1.192441706,환경기상,폐기물
38_대구광역시 북구_특정토양오염관리대상시설_20240726.csv,위도,0,,96,96,35.90126928,1.03125,35.95823497,35.565215,35.90495485515152,35.90187209,35.89350412500001,35.91418714,0.020683015,0.001627358,0.040340528,0.3930199699999974,-6.009047452,51.765924121375065,환경기상,환경일반
38_대구광역시 북구_특정토양오염관리대상시설_20240726.csv,경도,0,,96,96,128.5877135,1.03125,128.757459,128.324877,128.57770765555557,128.5777045,128.554565,128.59975459999998,0.0451896,0.001669372,0.040857951,0.4325820000000249,-1.566882741,17.240449407433474,환경기상,환경일반
7_서울특별시_양천구_폐건전지폐형광등분리수거함_20241010.csv,번호,0,,472,472,1,1.0,472.0,1.0,236.5,236.5,118.75,354.25,235.5,18604.666666666668,136.39892472694447,471.0,0.0,-1.2,환경기상,폐기물
