파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis),대분류,소분류
42_경찰청_범죄 발생 시간대 및 요일_20191231.csv,화,0,,38,38,13,1.0,53605.0,13.0,6357.6578947368425,737.0,116.5,3444.75,3328.25,183208557.0,13535.455553543925,53592.0,2.6934034266735694,6.594416826567363,재난안전,경찰
42_경찰청_범죄 발생 시간대 및 요일_20191231.csv,수,0,,38,38,22,1.0,54509.0,22.0,6331.315789473684,772.0,101.25,2893.5,2792.25,184421542.8705548,13580.189353265836,54487.0,2.6945868801770083,6.613641499733703,재난안전,경찰
42_경찰청_범죄 발생 시간대 및 요일_20191231.csv,목,0,,38,38,21,1.0,54846.0,21.0,6367.736842105263,739.5,108.5,2778.5,2670.0,186954882.30725464,13673.144565433902,54825.0,2.6963226162280667,6.626862998285739,재난안전,경찰
42_경찰청_범죄 발생 시간대 및 요일_20191231.csv,금,0,,37,37,24,1.027027027027027,58103.0,24.0,6614.526315789473,830.5,114.25,2915.5,2801.25,199968899.8236131,14141.036023701132,58079.0,2.691686620633227,6.670093808487103,재난안전,경찰
42_경찰청_범죄 발생 시간대 및 요일_20191231.csv,토,0,,38,38,19,1.0,57134.0,19.0,5484.1578947368425,425.5,54.0,2966.0,2912.0,141109280.02844954,11878.942715092517,57115.0,2.944207562290877,9.474724060700972,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,단독주택_다가구_다중,0,,37,37,1,1.027027027027027,11219.0,0.0,1284.578947368421,191.0,26.25,915.0,888.75,6872864.466571834,2621.614858550324,11219.0,2.716371991,7.087614953275212,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,아파트,0,,38,38,1,1.0,22129.0,1.0,2701.2894736842104,378.5,35.5,2086.0,2050.5,30344760.37339972,5508.607843493646,22128.0,2.504258201405944,5.400316319,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,다세대_연립,0,,35,35,3,1.0857142857142856,10127.0,0.0,1092.8157894736842,158.5,16.0,870.0,854.0,5125976.694879091,2264.06199,10127.0,2.755126814142361,7.493333921299087,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,오피스텔_원룸,0,,34,34,16,1.1176470588235294,5367.0,0.0,618.9210526,112.5,16.0,667.0,651.0,1362049.8584637267,1167.068917615291,5367.0,2.715984925,7.660760823496259,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,기타거주시설_기숙사 등,0,,34,34,0,1.1176470588235294,3364.0,0.0,274.7105263157895,66.0,8.25,217.25,209.0,420533.8869,648.4858417214897,3364.0,3.789419236243951,15.401293376613026,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,고속도로,0,,19,19,0,2.0,13430.0,0.0,421.0789474,1.0,0.0,19.0,19.0,4739462.723328592,2177.030712536824,13430.0,6.081179878835724,37.27258236010137,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,자동차 전용도로,0,,14,14,0,2.7142857142857144,3926.0,0.0,133.71052631578948,1.0,0.0,9.5,9.5,406855.2923186345,637.8520928229635,3926.0,5.99109025,36.46362885526817,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,일반도로,0,,32,32,0,1.1875,200239.0,0.0,6716.973684210527,44.0,8.25,620.25,612.0,1053299064.0,32454.56923270389,200239.0,6.043187935334462,36.93081824276058,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,통행로_보도_골목길,0,,35,35,2,1.0857142857142856,16523.0,0.0,2082.7631578947367,46.5,10.25,1260.25,1250.0,17911039.212660037,4232.143572,16523.0,2.4059613218009126,5.3444180672785535,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,백화점,0,,18,18,0,2.111111111111111,2486.0,0.0,97.18421053,1.5,0.0,29.75,29.75,163797.34352773844,404.71884503657407,2486.0,5.864319877546038,35.3317339,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,대형할인점,0,,20,20,0,1.9,8861.0,0.0,291.5,3.0,1.0,61.75,60.75,2055447.391891892,1433.683156032703,8861.0,6.086081734717025,37.31956702909417,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,슈퍼마켓_소매점,0,,25,25,0,1.52,8586.0,0.0,304.55263157894734,7.5,0.25,53.5,53.25,1930657.929587484,1389.481172807852,8586.0,6.032352885980997,36.85600477592132,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,편의점,0,,27,27,0,1.4074074074074074,8029.0,0.0,478.0789474,9.5,2.0,208.5,206.5,1930107.317923187,1389.283022973788,8029.0,4.6973767270193925,24.705017878772946,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,시장_노점,0,,24,24,1,1.5833333333333333,2918.0,0.0,206.23684210526315,9.0,2.0,130.5,128.5,267019.4288762448,516.7392272,2918.0,4.254166654586798,21.09902093271373,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,창고_매장창고한정,0,,18,18,0,2.111111111111111,842.0,0.0,50.78947368421053,4.5,0.0,17.5,17.5,21904.60312944524,148.00203758545095,842.0,4.584971262533111,23.230919504716788,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,무인상점,0,,17,17,0,2.235294117647059,10847.0,0.0,357.44736842105266,1.0,0.0,14.75,14.75,3109888.9566145046,1763.4877251102444,10847.0,6.001889833881862,36.53920723546837,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,기타상점,0,,34,34,3,1.1176470588235294,15401.0,1.0,1058.5,59.0,12.5,448.0,435.5,8043298.743243244,2836.0710046194617,15400.0,4.102771948410107,18.653254039809468,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,숙박업소_호텔_모텔_여관,0,,31,31,0,1.2258064516129032,3061.0,0.0,398.2105263157895,57.0,6.75,422.0,415.25,468609.9004267424,684.5508749733232,3061.0,2.21698293,5.240318044143539,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,목욕탕_찜질방_사우나,0,,18,18,0,2.111111111111111,1583.0,0.0,79.26315789473684,3.0,1.0,47.25,46.25,67798.95590327168,260.3823264034479,1583.0,5.494127165996256,32.12020331473998,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,이발소_미용실,0,,18,18,0,2.111111111111111,278.0,0.0,32.86842105263158,2.0,0.0,25.75,25.75,4809.360597439546,69.34955369315325,278.0,2.581310454,6.0686361799281965,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,마사지업소,0,,22,22,1,1.7272727272727273,872.0,0.0,54.578947368421055,3.5,1.0,24.25,23.25,24585.980085348507,156.7991711883341,872.0,4.478893222837236,21.51829327481174,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,공중위생업소_기타,0,,22,22,0,1.7272727272727273,366.0,0.0,40.81578947368421,4.5,0.0,51.25,51.25,5987.884068278804,77.38141939948378,366.0,2.705209229079319,8.138373767534679,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,음식점,0,,33,33,0,1.1515151515151516,9794.0,0.0,961.3421053,41.5,7.0,797.0,790.0,4388696.123044097,2094.921507609318,9794.0,2.849958572654709,8.551438801971416,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,카페,0,,26,26,1,1.4615384615384617,2821.0,0.0,193.1578947368421,11.0,2.5,116.0,113.5,268347.97439544817,518.0231407914594,2821.0,4.214839702,19.259401547148737,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,주점,0,,28,28,0,1.3571428571428572,5731.0,0.0,602.0526315789474,12.0,3.0,372.25,369.25,1835177.0241820768,1354.687057656519,5731.0,3.0255211850448744,9.187768438000402,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,단란_유흥주점_나이트_클럽_카바레,0,,29,29,0,1.3103448275862069,4135.0,0.0,498.0789474,23.5,4.0,405.0,401.0,1032820.5071123756,1016.2777706475604,4135.0,2.658324189311558,6.695660142829297,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,버스터미널_정류소,0,,18,18,0,2.111111111111111,679.0,0.0,57.18421052631579,1.0,0.0,41.5,41.5,17670.857041251777,132.93177588993453,679.0,3.4776644059947825,13.581881069958222,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,지하철역_전철역,0,,20,20,0,1.9,1880.0,0.0,153.94736842105263,3.5,1.0,50.25,49.25,137412.53769559038,370.69197144744095,1880.0,3.3750426308988293,12.9460487,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,기차역,0,,15,15,0,2.533333333333333,144.0,0.0,13.947368421052632,1.0,0.0,6.75,6.75,1037.132290184922,32.20453834764476,144.0,2.86722149,7.980172466131114,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,여객선터미널,0,,8,8,0,4.75,32.0,0.0,2.3157894736842106,0.0,0.0,1.0,1.0,32.600284495021334,5.709665882958594,32.0,4.1752983299503645,20.32173692882027,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,공항,0,,17,17,0,2.235294117647059,476.0,0.0,30.94736842105263,1.0,0.0,8.0,8.0,7976.916073968705,89.31358280781656,476.0,4.032655946799308,17.623783734045332,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,버스,0,,17,17,0,2.235294117647059,1527.0,0.0,106.02631578947368,1.0,0.0,30.0,30.0,79561.59388335704,282.06664794575954,1527.0,3.9497324101076767,17.875934228426864,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,택시,0,,19,19,0,2.0,2040.0,0.0,175.0,1.5,0.0,29.5,29.5,221729.13513513515,470.88123251530754,2040.0,3.239583976048088,10.20324326491839,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,자가용자동차,0,,27,27,0,1.4074074074074074,2843.0,0.0,148.10526315789474,10.5,1.0,64.0,63.0,224692.3129445235,474.0172074350503,2843.0,5.288908210102413,30.036501017954453,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,지하철_전철,0,,14,14,0,2.7142857142857144,720.0,0.0,70.34210526315789,1.0,0.0,16.75,16.75,29530.23115220483,171.84362412439057,720.0,2.6927164654855043,6.640997156331563,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,기차,0,,8,8,0,4.75,12.0,0.0,1.3157894736842106,0.0,0.0,1.0,1.0,9.302987198,3.0500798674336447,12.0,2.7957691053370297,6.944747151314022,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,선박,0,,15,15,0,2.533333333333333,3801.0,0.0,109.52631578947368,1.0,0.0,9.25,9.25,378645.12091038405,615.3414669192903,3801.0,6.154339808410863,37.91421865035437,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,비행기,0,,9,9,0,4.222222222222222,226.0,0.0,8.157894736842104,0.0,0.0,1.0,1.0,1363.217638691323,36.9217773,226.0,5.869127299493043,35.282485559350405,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,교통수단내_기타,0,,17,17,0,2.235294117647059,238.0,0.0,24.42105263157895,2.0,0.0,12.0,12.0,2709.6017069701297,52.053834699953946,238.0,2.711998800455836,7.586677062074541,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,공연장_극장,0,,17,17,0,2.235294117647059,168.0,0.0,16.473684210526315,1.0,0.0,15.0,15.0,1296.2560455192038,36.00355601213863,168.0,2.968791136965906,9.120906598857792,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,체육시설,0,,26,26,1,1.4615384615384617,1657.0,0.0,164.71052631578948,6.5,1.25,110.75,109.5,139438.96799431008,373.4152755,1657.0,2.8954076697125104,8.186240897964245,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,공원_놀이시설,0,,27,27,0,1.4074074074074074,1287.0,0.0,145.81578947368422,12.5,2.0,109.0,107.0,99180.69487908966,314.9296665592012,1287.0,2.670723047638971,6.269070604,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,게임장_(PC)방,0,,23,23,0,1.6521739130434785,1852.0,0.0,186.1052631578948,5.5,0.25,96.5,96.25,178808.04267425323,422.8570002663468,1852.0,3.0500011819238084,9.328293263,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,기타_(DVD)방_유원지,0,,21,21,0,1.809523809523809,895.0,0.0,60.92105263157895,3.0,1.0,37.5,36.5,25175.858463726887,158.66902175196924,895.0,4.399681797958798,21.64976243385546,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,어린이집_유치원,0,,14,14,0,2.7142857142857144,681.0,0.0,23.86842105263158,1.0,0.0,7.0,7.0,12115.684921763868,110.0712720093843,681.0,6.063141801,37.12449490925052,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,학교,0,,29,29,0,1.3103448275862069,1918.0,0.0,191.26315789473685,13.5,4.25,149.75,145.5,174232.03698435274,417.4111126747259,1918.0,3.1183032946527685,9.919181496465814,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,도서관,0,,16,16,0,2.375,255.0,0.0,15.394736842105264,0.5,0.0,7.75,7.75,1919.9210526315787,43.81690373168304,255.0,4.763931751268607,25.3575330605996,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,학원,0,,19,19,0,2.0,473.0,0.0,34.026315789473685,3.5,0.0,25.5,25.5,6987.972261735418,83.59409226575416,473.0,4.2862023270040455,21.23586989868476,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,기타 교육시설,0,,17,17,0,2.235294117647059,315.0,0.0,24.36842105263158,2.0,0.0,17.0,17.0,3426.9416785206263,58.54008608227892,315.0,3.887191502079783,17.090432103775004,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,금융보험기관,0,,23,23,0,1.6521739130434785,2201.0,0.0,153.57894736842104,6.5,1.0,88.75,87.75,170381.4395,412.7728667739778,2201.0,4.041328746520372,17.721221659424987,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,의료기관,0,,31,31,0,1.2258064516129032,2280.0,0.0,257.2368421052632,17.5,7.25,230.5,223.25,253908.67211948792,503.8935126785102,2280.0,2.5354907760206875,6.661470579749581,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,종교시설,0,,24,24,0,1.5833333333333333,578.0,0.0,54.26315789473684,5.5,1.0,29.75,28.75,17164.685633001423,131.01406654631182,578.0,3.385729357692194,11.42232998628893,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,야외_산야,0,,33,33,0,1.1515151515151516,5878.0,0.0,583.0263157894736,28.5,10.75,295.25,284.5,1611112.4587482226,1269.2960485041394,5878.0,2.974428734916549,9.211720594739614,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,해안,0,,19,19,0,2.0,15674.0,0.0,463.1315789473685,2.0,0.0,12.5,12.5,6461262.171408251,2541.9012906500225,15674.0,6.108170505628437,37.50397750895755,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,폐가_공터,0,,22,22,0,1.7272727272727273,733.0,0.0,55.94736842105263,3.5,0.0,48.5,48.5,18607.24039829303,136.4083589751487,733.0,3.9148652249565616,17.185373058445528,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,공중화장실,0,,19,19,0,2.0,958.0,0.0,76.05263157894737,2.5,0.0,20.75,20.75,44996.15931721194,212.1229816,958.0,3.473694830553617,11.670721530987562,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,관공서,0,,29,29,1,1.3103448275862069,9370.0,0.0,426.2894736842105,31.0,5.25,146.0,140.75,2358162.9679943104,1535.6311301853418,9370.0,5.643316541542045,33.33819827220067,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,군사기지_군사시설,0,,19,19,0,2.0,1275.0,0.0,68.63157894736842,3.0,0.0,13.75,13.75,58237.96870554766,241.3254414800637,1275.0,4.401364791127394,19.552690615090302,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,구금장소,0,,20,20,0,1.9,170.0,0.0,18.94736842105263,2.5,0.0,12.0,12.0,1456.9701280227594,38.17027807106937,170.0,2.818770375308445,8.034356599,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,사회복지시설,0,,22,22,1,1.7272727272727273,502.0,0.0,34.10526315789474,3.5,1.0,38.75,37.75,7445.6642958748225,86.28826279323755,502.0,4.674192232565091,24.51802048521936,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,기타,0,,38,38,11,1.0,158508.0,11.0,10969.842105263158,2136.0,130.5,4894.25,4763.75,854290324.8933142,29228.24532696608,158497.0,4.209654904,19.047703566205826,재난안전,경찰
43_경찰청_범죄 발생 장소별 통계_20231231.csv,미상,0,,36,36,7,1.0555555555555556,90846.0,0.0,4048.5263157894738,173.0,31.75,1346.5,1314.75,231184523.3371265,15204.75331391886,90846.0,5.392184995311695,30.66247630114104,재난안전,경찰
44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,연도,0,,7,7,2014,2.0,2020.0,2014.0,2017.0,2017.0,2015.25,2018.75,3.5,4.307692307692308,2.075498086651084,6.0,0.0,-1.255681818,재난안전,경찰
