파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis),대분류,소분류
3_전국배수펌프장표준데이터.csv,위도,0,,319,319,37.85626119,1.012539184952978,38.08932098,35.01859124,36.15822473,35.81752447,35.23248373,37.45379101,2.2213072756500054,1.131261342684676,1.063607701497444,3.0707297380000043,0.6256532530389038,-1.318914563,농업농촌,농업·농촌
3_전국배수펌프장표준데이터.csv,경도,0,,319,319,126.7867332,1.012539184952978,129.2061014,126.3005716,127.82290008770777,128.0525753,126.7978364,128.84079695000003,2.042960527250017,1.0136868483402577,1.0068201668323185,2.9055298016999984,-0.052144419,-1.754265314,농업농촌,농업·농촌
3_전국배수펌프장표준데이터.csv,설치년도,0,,41,41,2001,6.365853658536586,2024.0,1976.0,2006.095785440613,2006.0,2000.0,2013.0,13.0,97.21002063071032,9.859514219,48.0,-0.279741297,-0.394751935,농업농촌,농업·농촌
3_전국배수펌프장표준데이터.csv,제공기관코드,0,,38,38,5350000,8.5,6270000.0,3070000.0,4416078.947368421,4140000.0,3450000.0,5350000.0,1900000.0,842002847008.8234,917607.1310799756,3200000.0,0.3462684577713315,-1.005458482,농업농촌,농업·농촌
